"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",7,67,115,69,59,47,2.25878247033565,2.79902197930794,2.28819635554195,2.13162729485041,1.90423745265475
"2","LOC111099033",59,78,28,23,21,35,0.279171382783872,-0.745332933730515,-0.94204322797657,-1.0330150061823,-0.522189382416306
"3","LOC111099034",18,21,34,118,NA,NA,0.154150679827258,0.635988766719997,1.8803128665695,NA,NA
"4","LOC111099035",46,86,66,109,113,232,0.625705899764413,0.36101334553733,0.862706485740049,0.898746422223246,1.61809597517722
"5","LOC111099036",9.5,12.5,18,9,76,45,0.27443684570176,0.63907995928967,-0.0540672212702758,2.07944154167984,1.55537069116382
"6","LOC111099040",28.96,18.72,13.4,12.44,5.2,11.2,-0.43632309646807,-0.77066086056065,-0.844998480206482,-1.71725694193013,-0.950001789216467
"7","LOC111099041",1,13,14,41,11,16,2.56494935746154,2.63905732961526,3.71357206670431,2.39789527279837,2.77258872223978
"8","LOC111099043",9,37.5,16,4.5,11.5,19,1.42711635564015,0.575364144903562,-0.693147180559945,0.245122458032985,0.747214401830221
"9","LOC111099044",1,1,8,NA,NA,NA,0,2.07944154167984,NA,NA,NA
"10","LOC111099045",253,301,585,448,304,435,0.173720776021355,0.838222358504336,0.571403743687465,0.183638212678701,0.541956542361164
"11","LOC111099047",26.5714285714286,35.5714285714286,49.5714285714286,64,155.428571428571,128.142857142857,0.291706222751506,0.623578106233658,0.879046558701784,1.76634975370269,1.57330918834559
"12","LOC111099048",14,16,14,12,NA,NA,0.133531392624523,0,-0.154150679827258,NA,NA
"13","LOC111099050",38,48,49,51,49,40,0.233614851181505,0.254234138384241,0.29423947299794,0.254234138384241,0.0512932943875505
"14","LOC111099051",184,189,NA,NA,NA,NA,0.0268112574506568,NA,NA,NA,NA
"15","LOC111099052",144,89,107,115,79,NA,-0.481176929843861,-0.296984465114094,-0.224881171212751,-0.600365447108979,NA
"16","LOC111099053",182,341,414,668,423,647,0.627875790206721,0.821859286748519,1.30028148645985,0.843365491969483,1.26833960742411
"17","LOC111099056",11.6666666666667,69,70,56,44,19,1.77737073177596,1.79175946922805,1.56861591791385,1.32745386109696,0.487703206345136
"18","LOC111099060",15,30.5,124,249,173,239,0.709676482511156,2.11223136450283,2.8094026953625,2.44524139339557,2.7684133508293
"19","LOC111099062",41,58,88,99,51,48,0.346870943842111,0.763764747773899,0.881547783430282,0.218253566020018,0.157628944203583
"20","LOC111099063",40,145,146,141,73,98,1.28785428830664,1.2947271675944,1.25988043626423,0.601579987034455,0.896088024556636
