"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",2,4,13,11,12,16,0.693147180559945,1.87180217690159,1.70474809223843,1.79175946922805,2.07944154167984
"2","LOC111099033",118,183,54,54,35,71,0.438801528375756,-0.78170057790139,-0.78170057790139,-1.21533656297625,-0.508004747424349
"3","LOC111099034",4,11,19,51,NA,NA,1.01160091167848,1.55814461804655,2.54553127160443,NA,NA
"4","LOC111099035",10,37,45,29,58,156,1.30833281965018,1.50407739677627,1.06471073699243,1.75785791755237,2.74727091425549
"5","LOC111099036",48,34.5,29,13,107,92,-0.330241686870577,-0.503905180921417,-1.30625165344635,0.801627823554015,0.650587566141149
"6","LOC111099040",330.8,261,150.48,138.68,38.6,57.84,-0.236993555826843,-0.787683778156761,-0.869344842332714,-2.14826168667875,-1.74383338529903
"7","LOC111099041",4,89,83,610,123,146,3.10234200861225,3.03254624667671,5.02716459604747,3.42588999425253,3.59731226058845
"8","LOC111099043",55,166.5,107,33,44.5,61,1.10766212418803,0.665495649229435,-0.510825623765991,-0.211843996060276,0.10354067894084
"9","LOC111099044",5,6,5,NA,NA,NA,0.182321556793955,0,NA,NA,NA
"10","LOC111099045",47,43,49,52,17,20,-0.0889474860164962,0.0416726964005681,0.101096116871369,-1.01693425765384,-0.854415328156068
"11","LOC111099047",28.4285714285714,60,157.857142857143,81.5714285714286,120.142857142857,157.142857142857,0.746949886552922,1.71429578922736,1.05408438493152,1.44128683524846,1.70976063406197
"12","LOC111099048",12,2,2,5,NA,NA,-1.79175946922805,-1.79175946922805,-0.8754687373539,NA,NA
"13","LOC111099050",63,55,61,43,59,41,-0.135801541159062,-0.0322608622182214,-0.38193461069797,-0.0655972824858132,-0.429562659687225
"14","LOC111099051",42,46,NA,NA,NA,NA,0.0909717782057268,NA,NA,NA,NA
"15","LOC111099052",107,55,38,67,47,NA,-0.665495649229435,-1.03524267473552,-0.46813621507094,-0.822681232751848,NA
"16","LOC111099053",280,515,437,636,452,616,0.609377297494486,0.445143591926341,0.820408960170873,0.478892576662982,0.78845736036427
"17","LOC111099056",15,65,29,12,13,9,1.46633706879343,0.659245628884264,-0.22314355131421,-0.143100843640673,-0.510825623765991
"18","LOC111099060",5,5,10,23,26,31,0,0.693147180559945,1.52605630349505,1.64865862558738,1.82454929205105
"19","LOC111099062",56,77,127,78,28,22,0.318453731118535,0.818835395723442,0.331357135954442,-0.693147180559945,-0.934309237376833
"20","LOC111099063",59,101,67,65,49,64,0.53758307293554,0.127155175485247,0.0968498259899176,-0.185717145795093,0.0813456394539524
"21","LOC111099064",39,61,77,53,114,202,0.447312218043665,0.680243775724037,0.306730267422475,1.07263680226485,1.64470605127156
"22","LOC111099065",23.5,66,144,128,53,181,1.03265432087631,1.81281287842589,1.6950298427695,0.813291492402008,2.04149661011571
"23","LOC111099067",76,86,69,102,118,66,0.123613955967177,-0.0966268356890716,0.29423947299794,0.439951284179334,-0.141078598259905
"24","LOC111099068",57,171,64,47,44,NA,1.09861228866811,0.115831815525122,-0.192903666124492,-0.258861633916289,NA
"25","LOC111099069",8,12,13,10,22,7,0.405465108108164,0.485507815781701,0.22314355131421,1.01160091167848,-0.133531392624523
"26","LOC111099070",1.6,9,5,8,8,5,1.72722094809048,1.13943428318836,1.6094379124341,1.6094379124341,1.13943428318836
"27","LOC111099071",56,151,98,196,NA,NA,0.991928146079775,0.559615787935423,1.25276296849537,NA,NA
"28","LOC111099073",65,89,86,45,59,23,0.314249099836503,0.279960026357871,-0.367724780125317,-0.0968498259899177,-1.03889305396649
"29","LOC111099076",11,10,9,6,8,NA,-0.0953101798043249,-0.200670695462151,-0.606135803570316,-0.318453731118535,NA
"30","LOC111099079",43,100,167,27,27,38,0.843970070294529,1.35679369672319,-0.465363249689233,-0.465363249689233,-0.123613955967177
"31","LOC111099080",5,16,4,8,10,10,1.16315080980568,-0.22314355131421,0.470003629245736,0.693147180559945,0.693147180559945
"32","LOC111099081",131,206,132.5,181,NA,NA,0.45267884558843,0.0113853222251254,0.323299708064674,NA,NA
"33","LOC111099082",101,79,38,NA,NA,NA,-0.245672664374238,-0.977534357114874,NA,NA,NA
"34","LOC111099083",82,22,112,NA,NA,NA,-1.31567679390594,0.311779624030842,NA,NA,NA
"35","LOC111099088",44,859.5,509.5,85,NA,NA,2.97216119090464,2.44924021874452,0.658461622572055,NA,NA
"36","LOC111099091",18,6,10,16,9,13,-1.09861228866811,-0.587786664902119,-0.117783035656384,-0.693147180559945,-0.325422400434628
"37","LOC111099092",84,109,193,139,217,170,0.26053108338583,0.831873390061572,0.503657134287378,0.949080554697146,0.704981638206948
"38","LOC111099093",94,234,203,156,204,193,0.912026333087698,0.769911196771783,0.506561224979533,0.774825211574212,0.719395406634882
"39","LOC111099095",39,32,65,34,118,106,-0.19782574332992,0.510825623765991,-0.137201121513485,1.10712297833602,0.999877447982421
"40","LOC111099097",10.3333333333333,61,30,12,17,15,1.77549894835627,1.06582246584512,0.149531733970964,0.497838428239179,0.372675285285173
"41","LOC111099098",13,14,NA,NA,NA,NA,0.0741079721537218,NA,NA,NA,NA
"42","LOC111099101",479,207,184,104,94,55,-0.838981804145546,-0.95676483980193,-1.52730969826954,-1.62840581514091,-2.16436741217844
"43","LOC111099102",198,183,141,297,468,115,-0.0787808778531143,-0.339507140316367,0.405465108108164,0.860201265223112,-0.543334902331285
"44","LOC111099104",126,461,83,70,37,85,1.29711613604517,-0.41744129915488,-0.587786664902119,-1.22536399430725,-0.393630650461161
"45","LOC111099105",25,34,39,29,31,62,0.307484699747961,0.444685821261446,0.148420005118273,0.215111379616945,0.908258560176891
"46","LOC111099106",8.25,15.25,58.25,104,NA,NA,0.614366302706831,1.95453089209922,2.53417769879478,NA,NA
"47","LOC111099108",117,231,NA,NA,NA,NA,0.680243775724037,NA,NA,NA,NA
