"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",6,55,100,8,3,3,2.21557371600442,2.81341071676004,0.287682072451781,-0.693147180559945,-0.693147180559945
"2","LOC111099033",60,70,23,32,8,21,0.154150679827258,-0.958850346292951,-0.628608659422374,-2.01490302054226,-1.04982212449868
"3","LOC111099034",30,55,71,159,NA,NA,0.606135803570315,0.86148249537916,1.66770682055808,NA,NA
"4","LOC111099035",37.5,57,50,49,91,158,0.418710334858185,0.287682072451781,0.267479365134261,0.886518573540485,1.4382541000506
"5","LOC111099036",23.5,19.5,38,29,150,100,-0.186585955580412,0.480585738576272,0.210295408836361,1.85363487294614,1.44816976483798
"6","LOC111099040",148.32,192.96,152.8,153.36,40.6,50.88,0.263110811721276,0.0297577749148753,0.0334159969198442,-1.29560403520986,-1.06990218278568
"7","LOC111099041",10,36,51.5,247,59,68,1.28093384546206,1.63899671467564,3.20680324363393,1.77495235091167,1.91692261218206
"8","LOC111099043",36,51.5,31.5,21.5,39,55,0.35806286921358,-0.133531392624523,-0.515466003322493,0.0800427076735364,0.423814246776361
"9","LOC111099044",7,18,14,NA,NA,NA,0.944461608840852,0.693147180559945,NA,NA,NA
"10","LOC111099045",47,51,98,73,43,98,0.0816780310142671,0.734819876960513,0.440311839438332,-0.0889474860164962,0.734819876960513
"11","LOC111099047",40.2857142857143,52.2857142857143,93.8571428571429,104.285714285714,175.428571428571,184.285714285714,0.260726262463253,0.845776947546497,0.951137463204323,1.47123503776897,1.5204904264176
"12","LOC111099048",11,3,7,3,NA,NA,-1.29928298413026,-0.451985123743057,-1.29928298413026,NA,NA
"13","LOC111099050",57,59,62,47,54,47,0.0344861760711694,0.0840831172105414,-0.192903666124492,-0.0540672212702758,-0.192903666124492
"14","LOC111099051",150,137,NA,NA,NA,NA,-0.0906543682681308,NA,NA,NA,NA
"15","LOC111099052",238,195,260,237,165,NA,-0.199271115107728,0.0884109573440529,-0.00421053253634349,-0.366325199770894,NA
"16","LOC111099053",246,437,398,659,467,553,0.574601659163227,0.481120469352075,0.985391998570144,0.640997721736535,0.810026465589972
"17","LOC111099056",35.3333333333333,175,107,69,27,6,1.59995916847956,1.10800202901795,0.669279699153302,-0.268989939439628,-1.7730673362159
"18","LOC111099060",12,17,30,65,39,53,0.348306694268216,0.916290731874155,1.68948062010764,1.17865499634165,1.48538526376412
"19","LOC111099062",26,40,75,48,17,16,0.430782916092454,1.05939157551483,0.613104472886409,-0.424883193965266,-0.485507815781701
"20","LOC111099063",23,66,60,64,42,61,1.05416052609728,0.958850346292951,1.02338886743052,0.602175402354219,0.975379648244161
"21","LOC111099064",14,16,22,19,23,44,0.133531392624523,0.451985123743057,0.305381649551182,0.496436886313891,1.145132304303
"22","LOC111099065",9,31,64,74,42,85,1.23676262714893,1.96165850602345,2.10684051586795,1.54044504094715,2.2454266791541
"23","LOC111099067",171,214,162,203,285,116,0.224312458519192,-0.0540672212702758,0.171542422539127,0.510825623765991,-0.388073365396295
"24","LOC111099068",24,57,36,40,53.5,NA,0.864997437486605,0.405465108108164,0.510825623765991,0.801627823554015,NA
"25","LOC111099069",6,3,5,5,9,7,-0.693147180559945,-0.182321556793955,-0.182321556793955,0.405465108108164,0.154150679827258
"26","LOC111099070",4,49,56,73,38,21,2.50552593699074,2.63905732961526,2.9041650800285,2.2512917986065,1.65822807660353
"27","LOC111099071",44,138,89,144,NA,NA,1.14306405123894,0.704446735813879,1.18562366565774,NA,NA
"28","LOC111099073",44,73,93,34,60,30,0.50626980723013,0.748409859234995,-0.2578291093021,0.310154928303839,-0.382992252256106
"29","LOC111099076",10,12,2,2,15,NA,0.182321556793955,-1.6094379124341,-1.6094379124341,0.405465108108164,NA
"30","LOC111099079",44,185,226,54,57,72,1.43616619116006,1.63634536535402,0.204794412646013,0.258861633916289,0.492476485097794
"31","LOC111099080",1,3,8,5,6,6,1.09861228866811,2.07944154167984,1.6094379124341,1.79175946922805,1.79175946922805
"32","LOC111099081",121,241,240.5,377,NA,NA,0.689006387893914,0.686929543949075,1.13645464185127,NA,NA
"33","LOC111099082",137,37,8,NA,NA,NA,-1.3090630131839,-2.84053938414829,NA,NA,NA
