"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",1,9,73,35,18,23,2.19722457733622,4.29045944114839,3.55534806148941,2.89037175789616,3.13549421592915
"2","LOC111099033",27,57,22,8,11,41,0.747214401830221,-0.204794412646013,-1.21639532432449,-0.897941593205959,0.417735200699979
"3","LOC111099034",22,12,15,36,NA,NA,-0.606135803570316,-0.382992252256106,0.492476485097794,NA,NA
"4","LOC111099035",10.5,9,13,51,24,9,-0.154150679827258,0.213574100298059,1.58045037556085,0.826678573184468,-0.154150679827258
"5","LOC111099036",23.5,26.5,9,4,148,83,0.120144311842063,-0.959775843813894,-1.77070606003022,1.840211852614,1.26184018664648
"6","LOC111099040",43.36,11.64,35.08,15.4,4.32,16,-1.3150899148281,-0.211906189627409,-1.03516984771181,-2.30628195487537,-0.99694863489161
"7","LOC111099041",24,43,31.5,86,33,47,0.583146285345617,0.271933715483642,1.27629346590556,0.318453731118535,0.672093771362113
"8","LOC111099043",109,184,171,108,172,256,0.523587875379842,0.450315674273516,-0.00921665510492395,0.456146594584309,0.853829562250419
"9","LOC111099044",56,48,97,NA,NA,NA,-0.154150679827258,0.549359287768234,NA,NA,NA
"10","LOC111099045",60,14,24,19,8,15,-1.45528723260684,-0.916290731874155,-1.14990558305566,-2.01490302054226,-1.38629436111989
"11","LOC111099047",13.2857142857143,9.14285714285714,26,15.2857142857143,18.8571428571429,9,-0.373716409793584,0.671407193923539,0.14022934130865,0.350202429433115,-0.389464766761723
"12","LOC111099048",40,18,5,9,NA,NA,-0.798507696217772,-2.07944154167984,-1.49165487677772,NA,NA
"13","LOC111099050",26,9,17,20,29,13,-1.06087196068526,-0.424883193965266,-0.262364264467491,0.109199291964992,-0.693147180559945
"14","LOC111099051",51,40,NA,NA,NA,NA,-0.242946178610389,NA,NA,NA,NA
"15","LOC111099052",25,36,96,39,83,NA,0.364643113587909,1.34547236659964,0.444685821261446,1.1999647829284,NA
"16","LOC111099053",11,28,8,22,17,33,0.934309237376833,-0.318453731118535,0.693147180559945,0.435318071257845,1.09861228866811
"17","LOC111099056",12.6666666666667,67,23,22,16,17,1.66571874833269,0.596520344870874,0.55206858230004,0.233614851181505,0.29423947299794
"18","LOC111099060",6,5.5,12,43,28,45,-0.0870113769896298,0.693147180559945,1.96944064646551,1.54044504094715,2.01490302054226
"19","LOC111099062",9,12,24,26,7,15,0.287682072451781,0.980829253011726,1.06087196068526,-0.251314428280906,0.510825623765991
"20","LOC111099063",9,16,11,10,16,26,0.575364144903562,0.200670695462151,0.105360515657826,0.575364144903562,1.06087196068526
"21","LOC111099064",23,72,12,34,32,35,1.14117190308691,-0.650587566141149,0.390866308687012,0.330241686870577,0.419853845560264
"22","LOC111099065",127.5,71,73,288,24,361,-0.585436487557165,-0.55765692345009,0.814844115537465,-1.67006253425054,1.0407615937344
"23","LOC111099067",33,47,7,19,30,17,0.353640040243578,-1.55059741241117,-0.55206858230004,-0.0953101798043249,-0.663294217410264
"24","LOC111099068",27,83,77,83,65,NA,1.12300374179227,1.04796855584935,1.12300374179227,0.878550403891308,NA
"25","LOC111099069",24,23,35,8,23,14,-0.0425596144187959,0.377294231141468,-1.09861228866811,-0.0425596144187959,-0.538996500732687
"26","LOC111099070",18.4,53,28,40,22,16,1.05794124893718,0.419853845560264,0.776528789498997,0.178691788743376,-0.139761942375159
"27","LOC111099071",0,15,20,39,NA,NA,NA,NA,NA,NA,NA
"28","LOC111099073",34,24,43,26,24,4,-0.348306694268216,0.234839591077401,-0.268263986594679,-0.348306694268216,-2.14006616349627
"29","LOC111099076",41,39,57,28,51,NA,-0.0500104205746614,0.329479201130242,-0.381367556529104,0.218253566020018,NA
"30","LOC111099079",39,60,71,47,44,70,0.430782916092454,0.599118230911669,0.186585955580412,0.120627987788615,0.584933595919713
"31","LOC111099080",6,106,24,14,62,11,2.87167962488401,1.38629436111989,0.847297860387204,2.33537491581704,0.606135803570315
"32","LOC111099081",18,38,33.5,44,NA,NA,0.747214401830221,0.621173680934856,0.893817876022097,NA,NA
"33","LOC111099082",812,675,303,NA,NA,NA,-0.184787649289148,-0.985767534652309,NA,NA,NA
"34","LOC111099083",473,92,428,NA,NA,NA,-1.63730681144289,-0.0999721929101361,NA,NA,NA
"35","LOC111099088",13,191,111.5,37,NA,NA,2.68732407058509,2.14907523343864,1.04596855518269,NA,NA
"36","LOC111099091",70,14,41,37,13,32,-1.6094379124341,-0.534923175345051,-0.637577329405135,-1.68354588458782,-0.782759339249632
"37","LOC111099092",23,18,34,13,36,32,-0.245122458032985,0.390866308687012,-0.570544858467613,0.44802472252696,0.330241686870577
"38","LOC111099093",12,56,24,29,29,14,1.54044504094715,0.693147180559945,0.882389180198474,0.882389180198474,0.154150679827258
"39","LOC111099095",12,37,128,33,49,40,1.12601126285622,2.36712361413162,1.01160091167848,1.40691364832263,1.20397280432594
"40","LOC111099097",7.33333333333333,63,14,20,11,8,2.15070456170133,0.646627164925052,1.00330210886379,0.405465108108164,0.0870113769896299
"41","LOC111099098",7,129,NA,NA,NA,NA,2.91390225530636,NA,NA,NA,NA
"42","LOC111099101",29,5,9,3,12,18,-1.75785791755237,-1.17007125265025,-2.26868354131836,-0.882389180198474,-0.476924072090309
"43","LOC111099102",26,12,8,39,103,33,-0.773189888233482,-1.17865499634165,0.405465108108164,1.37663245020815,0.238411023444998
"44","LOC111099104",26,217,56,40,7,36,2.12180081551898,0.767255152713667,0.430782916092454,-1.31218638896617,0.325422400434628
"45","LOC111099105",5,4,16,15,13,35,-0.22314355131421,1.16315080980568,1.09861228866811,0.955511445027436,1.94591014905531
"46","LOC111099106",11,20.25,78.75,108,NA,NA,0.610259520754178,1.96838300490737,2.28423595432585,NA,NA
"47","LOC111099108",44,188,NA,NA,NA,NA,1.45225232891169,NA,NA,NA,NA
"48","LOC111099109",4,15,41,42,NA,NA,1.32175583998232,2.32727770558442,2.35137525716348,NA,NA
"49","LOC111099110",56,27,67,NA,NA,NA,-0.72951482473082,0.179340928655817,NA,NA,NA
"50","LOC111099111",102,17,47,NA,NA,NA,-1.79175946922805,-0.774825211574213,NA,NA,NA
"51","LOC111099112",16,121,24,17,13,9,2.02320182335696,0.405465108108164,0.0606246218164348,-0.207639364778244,-0.575364144903562
"52","LOC111099114",11,189,NA,NA,NA,NA,2.84385174226127,NA,NA,NA,NA
"53","LOC111099115",15,32,50,18,19,14,0.757685701697516,1.20397280432594,0.182321556793955,0.23638877806423,-0.0689928714869514
"54","LOC111099118",2,34,43,16,47,NA,2.83321334405622,3.06805293513362,2.07944154167984,3.15700042115011,NA
"55","LOC111099119",55,15,17,NA,NA,NA,-1.29928298413026,-1.17411984117625,NA,NA,NA
"56","LOC111099120",85,38,59,NA,NA,NA,-0.805065096763931,-0.365113812584597,NA,NA,NA
"57","LOC111099122",60,22,25,19,36,25,-1.00330210886378,-0.8754687373539,-1.14990558305566,-0.510825623765991,-0.8754687373539
"58","LOC111099123",8,37,8,4,25,24,1.53147637096439,0,-0.693147180559945,1.13943428318836,1.09861228866811
"59","LOC111099125",35,15,13,9,22,47,-0.847297860387204,-0.990398704027877,-1.35812348415319,-0.464305608131098,0.294799540220645
"60","LOC111099127",41,69.3333333333333,186.5,NA,NA,NA,0.5253537243289,1.51485917237956,NA,NA,NA
"61","LOC111099131",261,237,255,236,238,254,-0.0964602661875622,-0.0232568621642672,-0.100688602297083,-0.0922497336512187,-0.0271861403041568
"62","LOC111099132",379,326,274,NA,NA,NA,-0.150638823715719,-0.324408098694356,NA,NA,NA
"63","LOC111099135",565,312,271.75,269.75,203.333333333333,NA,-0.593822543336959,-0.731943205145122,-0.739330127008197,-1.02197906264719,NA
"64","LOC111099136",426,396,335,417,NA,NA,-0.0730251350148899,-0.240308814444304,-0.0213531244705689,NA,NA
"65","LOC111099138",103,23,23,81,NA,NA,-1.49923477230049,-1.49923477230049,-0.240279833557197,NA,NA
"66","LOC111099140",11,10,7,30,5,3,-0.0953101798043249,-0.451985123743057,1.00330210886378,-0.78845736036427,-1.29928298413026
"67","LOC111099143",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","LOC111099145",5,359,15.6666666666667,24,29,5,4.27388447605418,1.14209740060785,1.56861591791385,1.75785791755237,0
