"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold1","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",5,7,3,3,3,3,0,0.336472236621213,-0.510825623765991,-0.510825623765991,-0.510825623765991,-0.510825623765991
"2","LOC111099030",3,7,3,3,NA,NA,0,0.847297860387204,0,0,NA,NA
"3","LOC111099031",1,1,1,1,1,1,0,0,0,0,0,0
"4","LOC111099032",1,13,NA,NA,NA,NA,0,2.56494935746154,NA,NA,NA,NA
"5","LOC111099033",23,28,6,8,6,1,0,0.196710294246054,-1.34373474670109,-1.05605267424931,-1.34373474670109,-3.13549421592915
"6","LOC111099034",12,16,31,174,NA,NA,0,0.287682072451781,0.949080554697146,2.67414864942653,NA,NA
"7","LOC111099035",33.5,57,32,24,35,93,0,0.531505829003529,-0.0458095360312942,-0.333491608483075,0.0438026226583928,1.02105405432224
"8","LOC111099036",14,7,10,9,71,49,0,-0.693147180559945,-0.336472236621213,-0.441832752279039,1.62362254742606,1.25276296849537
"9","LOC111099037",2,5,NA,NA,NA,NA,0,0.916290731874155,NA,NA,NA,NA
"10","LOC111099038",8,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"11","LOC111099039",4,3,NA,NA,NA,NA,0,-0.287682072451781,NA,NA,NA,NA
"12","LOC111099040",47.8,52.76,36.56,22.56,9.2,15.68,0,0.0987276883517036,-0.268070892911461,-0.750847212867552,-1.64782215544242,-1.11463962457515
"13","LOC111099041",15,37,27.5,140,35,35,0,0.902867711542014,0.606135803570315,2.23359222150709,0.847297860387204,0.847297860387204
"14","LOC111099042",1,3,8.5,1,NA,NA,0,1.09861228866811,2.14006616349627,0,NA,NA
"15","LOC111099043",4,31,15,3,15.5,27,0,2.04769284336526,1.32175583998232,-0.287682072451781,1.35454566280531,1.90954250488444
"16","LOC111099044",17,19,28,NA,NA,NA,0,0.111225635110224,0.498991166118988,NA,NA,NA
"17","LOC111099045",135,130,190,266,173,299,0,-0.0377403279828471,0.341749293722057,0.67822153034327,0.248016816059349,0.795168794952257
"18","LOC111099046",0,0,1.5,0.5,0,0,NA,NA,NA,NA,NA,NA
"19","LOC111099047",15.5714285714286,34.5714285714286,95.1428571428571,55,91.5714285714286,124.285714285714,0,0.797589843927543,1.80994178831125,1.26189545205864,1.77168157469153,2.07714532941949
"20","LOC111099048",5,9,7,5,NA,NA,0,0.587786664902119,0.336472236621213,0,NA,NA
"21","LOC111099049",2,3,2,1,NA,NA,0,0.405465108108164,0,-0.693147180559945,NA,NA
"22","LOC111099050",36,32,42,41,38,26,0,-0.117783035656384,0.154150679827258,0.130053128248198,0.0540672212702758,-0.325422400434628
"23","LOC111099051",104,92,NA,NA,NA,NA,0,-0.122602322092332,NA,NA,NA,NA
"24","LOC111099052",135,101,66,82,86,NA,0,-0.29015426159717,-0.715620036412004,-0.498555531174176,-0.450927482184922,NA
"25","LOC111099053",276,481,418,691,546,650,0,0.555466404388611,0.415080566807606,0.91773895805052,0.682218110027755,0.856571497172533
"26","LOC111099054",38,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"27","LOC111099055",3,0,0,0,0,0,0,NA,NA,NA,NA,NA
"28","LOC111099056",16.6666666666667,41,37,42,17,0,0,0.900161349944271,0.797507195884188,0.924258901523332,0.0198026272961797,NA
"29","LOC111099057",16,4,NA,NA,NA,NA,0,-1.38629436111989,NA,NA,NA,NA
"30","LOC111099058",14,5,7,NA,NA,NA,0,-1.02961941718116,-0.693147180559945,NA,NA,NA
"31","LOC111099059",4,6,3,7,NA,NA,0,0.405465108108164,-0.287682072451781,0.559615787935423,NA,NA
"32","LOC111099060",13,17,30,45,43,60,0,0.268263986594679,0.836248024200619,1.24171313230878,1.19625075823203,1.52939520476056
"33","LOC111099061",2,2,0,0,NA,NA,0,0,NA,NA,NA,NA
"34","LOC111099062",108,110,121,58,20,8,0,0.0183491386681966,0.113659318472521,-0.6216882165778,-1.68639895357023,-2.60268968544438
"35","LOC111099063",59,103,51,57,27,54,0,0.557191544323916,-0.145711811181394,-0.0344861760711693,-0.78170057790139,-0.0885533973414451
"36","LOC111099064",14,19,32,21,38,88,0,0.305381649551182,0.826678573184468,0.405465108108164,0.998528830111127,1.83827948486295
"37","LOC111099065",7.5,18,103,96,30,107,0,0.8754687373539,2.61982596768737,2.54944517092557,1.38629436111989,2.65792581391964
"38","LOC111099066",1,1,4,6,NA,NA,0,0,1.38629436111989,1.79175946922805,NA,NA
"39","LOC111099067",87,103,90,140,179,88,0,0.168820869575052,0.0339015516756814,0.475734303954721,0.721477687186171,0.0114286958236228
"40","LOC111099068",2,22,7,12,10.5,NA,0,2.39789527279837,1.25276296849537,1.79175946922805,1.65822807660353,NA
"41","LOC111099069",2,2,3,2,2,2,0,0,0.405465108108164,0,0,0
"42","LOC111099070",0.2,2,6,2,4,1,0,2.30258509299405,3.40119738166216,2.30258509299405,2.99573227355399,1.6094379124341
"43","LOC111099071",41,146,103,203,NA,NA,0,1.27003455500403,0.921156921525328,1.59963391233748,NA,NA
"44","LOC111099072",25,29,28,17,9,18,0,0.148420005118273,0.113328685307003,-0.385662480811985,-1.02165124753198,-0.328504066972036
"45","LOC111099073",90,142,183,58,48,39,0,0.456017387270996,0.709676482511156,-0.439366659783846,-0.628608659422374,-0.836248024200619
"46","LOC111099074",2,0,0,0,0,0,0,NA,NA,NA,NA,NA
"47","LOC111099075",0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","LOC111099076",4,4.5,5,5,5,NA,0,0.117783035656383,0.22314355131421,0.22314355131421,0.22314355131421,NA
"49","LOC111099077",20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"50","LOC111099078",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"51","LOC111099079",36,83,87,33,27,32,0,0.835321669340488,0.882389180198474,-0.0870113769896298,-0.287682072451781,-0.117783035656384
"52","LOC111099080",9,9,9,9,9,9,0,0,0,0,0,0
"53","LOC111099081",182,298,261.5,374,NA,NA,0,0.493086799428609,0.362427596428182,0.720249110337737,NA,NA
"54","LOC111099082",152,71,36,NA,NA,NA,0,-0.761200643804961,-1.44036158239017,NA,NA,NA
"55","LOC111099083",40,15,57,NA,NA,NA,0,-0.980829253011726,0.354171813720614,NA,NA,NA
"56","LOC111099084",0,0,0,1.66666666666667,5,NA,NA,NA,NA,NA,NA,NA
"57","LOC111099085",7,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA
"58","LOC111099086",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","LOC111099087",0,0,0.5,0,0,1.5,NA,NA,NA,NA,NA,NA
"60","LOC111099088",76,804,450,105,NA,NA,0,2.35886592889264,1.77851424247803,0.323227009871192,NA,NA
"61","LOC111099089",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","LOC111099090",1,3,3,3,2,1,0,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,0
"63","LOC111099091",6,2,3,7,10,10,0,-1.09861228866811,-0.693147180559945,0.154150679827258,0.510825623765991,0.510825623765991
"64","LOC111099092",585,692,1090,802,1620,992,0,0.167974108385813,0.622321127991333,0.315496760634658,1.01856958099457,0.528111260053016
"65","LOC111099093",29,76,50,46,79,76,0,0.963437510299857,0.544727175441672,0.461345566502621,1.00215202248055,0.963437510299857
"66","LOC111099094",8,10,NA,NA,NA,NA,0,0.22314355131421,NA,NA,NA,NA
"67","LOC111099095",37,42,61,54,160,100,0,0.126751705639144,0.499955951529087,0.37806613392005,1.4642559025896,0.994252273343867
"68","LOC111099096",1,1,1,1,1,1,0,0,0,0,0,0
"69","LOC111099097",23,46,43,53,33,25,0,0.693147180559945,0.625705899764413,0.834797697622972,0.36101334553733,0.083381608939051
"70","LOC111099098",20,18,NA,NA,NA,NA,0,-0.105360515657826,NA,NA,NA,NA
"71","LOC111099099",2.66666666666667,7,NA,NA,NA,NA,0,0.965080896043587,NA,NA,NA,NA
"72","LOC111099101",211,88,85,74,39,26,0,-0.87452131899786,-0.90920687698575,-1.0477930402719,-1.68829648734642,-2.09376159545458
"73","LOC111099102",585,551,435,833,950,178,0,-0.059877038078942,-0.296265816143172,0.353421794934986,0.48485013736273,-1.18982829693977
"74","LOC111099103",5,5,2,1,19,11,0,0,-0.916290731874155,-1.6094379124341,1.33500106673234,0.78845736036427
"75","LOC111099104",167,809,154,99,37,92,0,1.57780510464174,-0.0810412100031259,-0.522873962282165,-1.50707589977253,-0.596205235367715
"76","LOC111099105",47,63,81,72,71,131,0,0.292987124681474,0.54430155296238,0.426518517305997,0.412532275331257,1.02504972149109
"77","LOC111099106",12.75,17,37.5,63,NA,NA,0,0.287682072451781,1.07880966137193,1.5976034547871,NA,NA
