"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",4,2,19,2,9,18,-0.693147180559945,1.55814461804655,-0.693147180559945,0.810930216216329,1.50407739677627
"2","LOC111099033",48,51,50,21,10,16,0.0606246218164348,0.0408219945202552,-0.826678573184468,-1.56861591791385,-1.09861228866811
"3","LOC111099034",28,58,89,356,NA,NA,0.728238500371216,1.15643185955694,2.54272622067683,NA,NA
"4","LOC111099035",12,12,13,16,37,91,0,0.0800427076735364,0.287682072451781,1.12601126285622,2.02595285672885
"5","LOC111099036",16,13.5,16,8,51,46,-0.169899036795397,0,-0.693147180559945,1.15923691048454,1.05605267424931
"6","LOC111099040",66.92,58.44,45.12,41.4,14.12,41.04,-0.135497289236125,-0.39417226892882,-0.480216995287355,-1.55590564405353,-0.488950675256109
"7","LOC111099041",22,30,30.5,107,41,49,0.310154928303839,0.32668423025505,1.58178638110359,0.622529613345992,0.800777844752311
"8","LOC111099043",61,65.5,40,18,52,92,0.071176278467895,-0.421994410059375,-1.22050210627715,-0.159630145591884,0.410914712875729
"9","LOC111099044",23,27,26,NA,NA,NA,0.160342650075179,0.122602322092332,NA,NA,NA
"10","LOC111099045",10,16,63,32,27,49,0.470003629245736,1.84054963339749,1.16315080980568,0.993251773010283,1.58923520511658
"11","LOC111099047",11.7142857142857,5.57142857142857,3.71428571428571,8.71428571428571,24.1428571428571,23.7142857142857,-0.743157601134607,-1.14862270924277,-0.295845383090942,0.72317946765882,0.70526854109229
"12","LOC111099048",10,5,3,8,NA,NA,-0.693147180559945,-1.20397280432594,-0.22314355131421,NA,NA
"13","LOC111099050",17,13,15,9,19,17,-0.268263986594679,-0.125163142954006,-0.635988766719997,0.111225635110224,0
"14","LOC111099051",11,9,NA,NA,NA,NA,-0.200670695462151,NA,NA,NA,NA
"15","LOC111099052",28,32,33,17,25,NA,0.133531392624523,0.164303051291276,-0.498991166118988,-0.113328685307003,NA
"16","LOC111099053",27,48,68,114,55,60,0.575364144903562,0.923670839171778,1.44036158239017,0.711496319228142,0.798507696217772
"17","LOC111099056",6,30,10,18,3,4,1.6094379124341,0.510825623765991,1.09861228866811,-0.693147180559945,-0.405465108108164
"18","LOC111099060",6,5,4,15,14,11,-0.182321556793955,-0.405465108108164,0.916290731874155,0.847297860387204,0.606135803570315
"19","LOC111099062",22,20,43,35,9,5,-0.0953101798043249,0.670157662335247,0.464305608131098,-0.893817876022096,-1.48160454092422
"20","LOC111099063",3,35,34,23,9,19,2.4567357728213,2.42774823594805,2.03688192726104,1.09861228866811,1.84582669049833
"21","LOC111099064",25,61,83,65,34,88,0.89199803930511,1.1999647829284,0.955511445027436,0.307484699747961,1.25846098961001
"22","LOC111099065",46.5,110,223,239,139,229,0.861028053199106,1.56771945886681,1.6370112393382,1.09502162053738,1.59426969096093
"23","LOC111099067",41,66,47,50,87,43,0.476082675322118,0.136575535005751,0.198450938723838,0.752336051950276,0.0476280489892547
"24","LOC111099068",34,51,39,46,72,NA,0.405465108108164,0.137201121513485,0.302280871872934,0.750305594399894,NA
"25","LOC111099069",11,38,10,8,13,28,1.23969088692802,-0.0953101798043249,-0.318453731118535,0.167054084663166,0.934309237376833
"26","LOC111099070",12,15,17,16,12,11,0.22314355131421,0.348306694268216,0.287682072451781,0,-0.0870113769896298
"27","LOC111099071",26,79,56,99,NA,NA,1.11135131444554,0.767255152713667,1.33702331211311,NA,NA
"28","LOC111099073",18,26,47,15,24,9,0.367724780125317,0.959775843813894,-0.182321556793955,0.287682072451781,-0.693147180559945
"29","LOC111099076",42,31.5,18,22,28,NA,-0.287682072451781,-0.847297860387204,-0.646627164925052,-0.405465108108164,NA
"30","LOC111099079",24,65,57,24,36,38,0.996333439547691,0.864997437486605,0,0.405465108108164,0.45953232937844
"31","LOC111099080",9,14,13,6,15,8,0.441832752279039,0.367724780125317,-0.405465108108164,0.510825623765991,-0.117783035656384
"32","LOC111099081",36,58,35,49,NA,NA,0.476924072090309,-0.0281708769666963,0.308301359654517,NA,NA
"33","LOC111099082",76,29,23,NA,NA,NA,-0.963437510299857,-1.19523912435718,NA,NA,NA
"34","LOC111099083",43,25,79,NA,NA,NA,-0.542324290825362,0.608247736773459,NA,NA,NA
"35","LOC111099088",58,473.5,259,54,NA,NA,2.09970890207971,1.49638505115312,-0.071458963982145,NA,NA
"36","LOC111099091",38,10,14,12,12,20,-1.33500106673234,-0.998528830111127,-1.15267950993839,-1.15267950993839,-0.641853886172395
"37","LOC111099092",13,11,11,7,17,20,-0.167054084663166,-0.167054084663166,-0.619039208406224,0.268263986594679,0.430782916092454
"38","LOC111099093",591,1454,1332,981,1352,1245,0.900257640687367,0.812620833694236,0.506756442159265,0.827524239196811,0.74507479149271
"39","LOC111099095",13,16,29,27,87,56,0.207639364778245,0.802346472524937,0.730887508542792,1.90095876119305,1.46040233327361
"40","LOC111099097",9.66666666666667,27,8,21,7,6,1.02715332468596,-0.189241999638528,0.775838896405059,-0.322773392263051,-0.476924072090309
"41","LOC111099098",7,57,NA,NA,NA,NA,2.09714111877924,NA,NA,NA,NA
"42","LOC111099101",62,43,24,22,23,21,-0.365934269351529,-0.949080554697146,-1.03609193168678,-0.991640169115942,-1.08261194732167
"43","LOC111099102",31,28,15,40,65,15,-0.101782694309942,-0.725937003382936,0.25489224962879,0.740400065410491,-0.725937003382936
"44","LOC111099104",45,233,36,11,9,40,1.64437596379538,-0.22314355131421,-1.40876721697195,-1.6094379124341,-0.117783035656384
"45","LOC111099105",29,18,13,9,8,27,-0.476924072090309,-0.802346472524937,-1.17007125265025,-1.28785428830664,-0.071458963982145
"46","LOC111099106",12.25,18.5,43.25,41,NA,NA,0.412244795093543,1.26147129638715,1.20804612971357,NA,NA
"47","LOC111099108",1309,4458,NA,NA,NA,NA,1.22543674803591,NA,NA,NA,NA
"48","LOC111099109",32,68,80,61,NA,NA,0.75377180237638,0.916290731874155,0.645137961373585,NA,NA
"49","LOC111099110",29,24,12,NA,NA,NA,-0.189241999638528,-0.882389180198474,NA,NA,NA
"50","LOC111099111",36,4,25,NA,NA,NA,-2.19722457733622,-0.364643113587909,NA,NA,NA
"51","LOC111099112",8,64,4,5,11,14,2.07944154167984,-0.693147180559945,-0.470003629245736,0.318453731118535,0.559615787935423
"52","LOC111099114",1,182,NA,NA,NA,NA,5.2040066870768,NA,NA,NA,NA
"53","LOC111099115",12,21,11,25,16,19,0.559615787935423,-0.0870113769896298,0.733969175080201,0.287682072451781,0.45953232937844
"54","LOC111099118",7,27,21,11,43,NA,1.34992671694902,1.09861228866811,0.451985123743057,1.81528996663825,NA
"55","LOC111099119",35,15,41,NA,NA,NA,-0.847297860387204,0.158224005214894,NA,NA,NA
"56","LOC111099120",54,36,33,NA,NA,NA,-0.405465108108164,-0.492476485097794,NA,NA,NA
"57","LOC111099122",40,22,26,27,27,16,-0.59783700075562,-0.430782916092454,-0.393042588109607,-0.393042588109607,-0.916290731874155
"58","LOC111099123",15,49,35,74,132,86,1.18377009700842,0.847297860387204,1.59601489210196,2.17475172148416,1.7462970951513
"59","LOC111099125",25,12,16,14,20,31,-0.7339691750802,-0.446287102628419,-0.579818495252942,-0.22314355131421,0.215111379616945
"60","LOC111099127",20,58,121.5,NA,NA,NA,1.06471073699243,1.80418198922661,NA,NA,NA
"61","LOC111099131",51,26,20,24,29,20,-0.673729094702844,-0.936093359170335,-0.75377180237638,-0.564529802737852,-0.936093359170335
"62","LOC111099132",153,114,56,NA,NA,NA,-0.29423947299794,-1.00508623065729,NA,NA,NA
"63","LOC111099135",92,46.75,40,43,25,NA,-0.676974321314344,-0.832909122935104,-0.760588461355478,-1.30291275218084,NA
"64","LOC111099136",89,121,32,88,NA,NA,0.307154175864601,-1.02290046693241,-0.0112995552539334,NA,NA
"65","LOC111099138",16,8,5,29,NA,NA,-0.693147180559945,-1.16315080980568,0.594707107746693,NA,NA
"66","LOC111099140",12,12,13,71,9,10,0,0.0800427076735364,1.77777322725332,-0.287682072451781,-0.182321556793955
"67","LOC111099143",3100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","LOC111099145",7,38,30,44,27,21,1.69167601067107,1.45528723260684,1.83827948486295,1.34992671694902,1.09861228866811
"69","LOC111099147",24,18,16,14,8,15,-0.287682072451781,-0.405465108108164,-0.538996500732687,-1.09861228866811,-0.470003629245736
"70","LOC111099151",36,8,7,8,0,8,-1.50407739677627,-1.6376087894008,-1.50407739677627,NA,-1.50407739677627
"71","LOC111099152",20,19.5,12,9,16,15,-0.0253178079842899,-0.510825623765991,-0.798507696217772,-0.22314355131421,-0.287682072451781
"72","LOC111099153",7,12,15,21,28,14,0.538996500732687,0.762140052046897,1.09861228866811,1.38629436111989,0.693147180559945
"73","LOC111099155",8,17,8,23,11,18,0.75377180237638,0,1.05605267424931,0.318453731118535,0.810930216216329
"74","LOC111099156",18,41,57,55,41,48,0.823200308808143,1.15267950993839,1.11696142733631,0.823200308808143,0.980829253011726
"75","LOC111099157",19.7222222222222,24.1666666666667,32.6666666666667,25.3888888888889,18.8333333333333,23.4444444444444,0.203228241613268,0.504609158423211,0.252565601418789,-0.0461176820949656,0.172887524560596
"76","LOC111099158",61,2,87,NA,NA,NA,-3.41772668361337,0.355034254481273,NA,NA,NA
"77","LOC111099161",104,90,103,94,92,90,-0.144581228811108,-0.00966191091173686,-0.101096116871369,-0.122602322092332,-0.144581228811108
"78","LOC111099162",116,123,134,152,104,NA,0.0585941642660528,0.144249608844547,0.270290329739912,-0.109199291964992,NA
"79","LOC111099168",5,13,13,9,10,13,0.955511445027436,0.955511445027436,0.587786664902119,0.693147180559945,0.955511445027436
"80","LOC111099169",14,26,45,37,20,41,0.619039208406224,1.16760516015506,0.971860583028966,0.356674943938732,1.07451473708905
"81","LOC111099171",23.8,63,NA,NA,NA,NA,0.973449145714104,NA,NA,NA,NA
"82","LOC111099172",35,289,404,441,585,497,2.11107862662302,2.44606681647174,2.53369681395743,2.81626378574244,2.65324196460721
"83","LOC111099174",9,15,18,40,38,41,0.510825623765991,0.693147180559945,1.49165487677772,1.44036158239017,1.51634748936809
"84","LOC111099175",65,15,15,20,20,17,-1.46633706879343,-1.46633706879343,-1.17865499634165,-1.17865499634165,-1.34117392583942
"85","LOC111099176",18,11,18,26,9,19,-0.492476485097794,0,0.367724780125317,-0.693147180559945,0.0540672212702758
"86","LOC111099180",29,23,11,25,8,12,-0.231801614057324,-0.969400557188104,-0.148420005118273,-1.28785428830664,-0.882389180198474
"87","LOC111099182",52,40,39,35,28,51,-0.262364264467491,-0.287682072451781,-0.395895657092014,-0.619039208406224,-0.0194180858571016
"88","LOC111099183",27,31,19,19,110,NA,0.138150338480817,-0.351397886837889,-0.351397886837889,1.40464349978809,NA
"89","LOC111099184",27,24,124,NA,NA,NA,-0.117783035656384,1.52444469960071,NA,NA,NA
"90","LOC111099186",17,32,9,30,34,45,0.63252255874351,-0.635988766719997,0.567984037605939,0.693147180559945,0.973449145714104
"91","LOC111099187",11,6,8,NA,NA,NA,-0.606135803570316,-0.318453731118535,NA,NA,NA
