"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",2,8,7,2,2,2,4,3.5,1,1,1
"2","LOC111099033",67,98,53,46,24,40,1.46268656716418,0.791044776119403,0.686567164179104,0.358208955223881,0.597014925373134
"3","LOC111099034",6,9,13,31,NA,NA,1.5,2.16666666666667,5.16666666666667,NA,NA
"4","LOC111099035",12,25,24,36,66,111,2.08333333333333,2,3,5.5,9.25
"5","LOC111099036",44.5,36,60,28,299,236,0.808988764044944,1.34831460674157,0.629213483146067,6.71910112359551,5.30337078651685
"6","LOC111099040",251.76,257.72,214.92,178.08,43.48,66.8,1.02367333968859,0.853670162059104,0.707340324118208,0.17270416269463,0.265332062281538
"7","LOC111099041",3,65,76,86,20,27,21.6666666666667,25.3333333333333,28.6666666666667,6.66666666666667,9
"8","LOC111099043",0,34.5,31.5,10,30.5,53,NA,NA,NA,NA,NA
"9","LOC111099044",10,15,13,NA,NA,NA,1.5,1.3,NA,NA,NA
"10","LOC111099045",36,39,85,118,54,97,1.08333333333333,2.36111111111111,3.27777777777778,1.5,2.69444444444444
"11","LOC111099047",37.1428571428571,98.1428571428571,243.142857142857,137,184.571428571429,184.857142857143,2.64230769230769,6.54615384615385,3.68846153846154,4.96923076923077,4.97692307692308
"12","LOC111099048",5,5,6,6,NA,NA,1,1.2,1.2,NA,NA
"13","LOC111099050",78,78,93,90,64,44,1,1.19230769230769,1.15384615384615,0.82051282051282,0.564102564102564
"14","LOC111099051",25,22,NA,NA,NA,NA,0.88,NA,NA,NA,NA
"15","LOC111099052",205,140,173,185,160,NA,0.682926829268293,0.84390243902439,0.902439024390244,0.780487804878049,NA
"16","LOC111099053",208,418,388,595,432,606,2.00961538461538,1.86538461538462,2.86057692307692,2.07692307692308,2.91346153846154
"17","LOC111099056",3.66666666666667,61,54,40,17,8,16.6363636363636,14.7272727272727,10.9090909090909,4.63636363636364,2.18181818181818
"18","LOC111099060",7,7,13,25,19,21,1,1.85714285714286,3.57142857142857,2.71428571428571,3
"19","LOC111099062",28,38,76,49,17,16,1.35714285714286,2.71428571428571,1.75,0.607142857142857,0.571428571428571
"20","LOC111099063",16,85,85,82,56,67,5.3125,5.3125,5.125,3.5,4.1875
"21","LOC111099064",10,19,28,38,36,65,1.9,2.8,3.8,3.6,6.5
"22","LOC111099065",15,13,78,74,54,135,0.866666666666667,5.2,4.93333333333333,3.6,9
"23","LOC111099067",102,146,111,141,203,98,1.43137254901961,1.08823529411765,1.38235294117647,1.99019607843137,0.96078431372549
"24","LOC111099068",41,129,77,78,55,NA,3.14634146341463,1.8780487804878,1.90243902439024,1.34146341463415,NA
"25","LOC111099069",3,4,3,3,3,3,1.33333333333333,1,1,1,1
"26","LOC111099070",24.2,72,35,40,45,47,2.97520661157025,1.44628099173554,1.65289256198347,1.8595041322314,1.94214876033058
"27","LOC111099071",40,112,82,147,NA,NA,2.8,2.05,3.675,NA,NA
"28","LOC111099073",92,160,251,75,115,98,1.73913043478261,2.72826086956522,0.815217391304348,1.25,1.06521739130435
"29","LOC111099076",2,5,2,2,2,NA,2.5,1,1,1,NA
"30","LOC111099079",50,127,243,81,78,74,2.54,4.86,1.62,1.56,1.48
"31","LOC111099080",4,5,5,4,4,5,1.25,1.25,1,1,1.25
"32","LOC111099081",146,234,211.5,312,NA,NA,1.6027397260274,1.4486301369863,2.13698630136986,NA,NA
"33","LOC111099082",20,8,13,NA,NA,NA,0.4,0.65,NA,NA,NA
"34","LOC111099083",8,1,20,NA,NA,NA,0.125,2.5,NA,NA,NA
"35","LOC111099088",297,2579,1526.5,519,NA,NA,8.68350168350168,5.13973063973064,1.74747474747475,NA,NA
"36","LOC111099091",3,3,3,3,3,3,1,1,1,1,1
"37","LOC111099092",19,22,32,28,87,78,1.15789473684211,1.68421052631579,1.47368421052632,4.57894736842105,4.10526315789474
"38","LOC111099093",29,59,48,41,53,42,2.03448275862069,1.6551724137931,1.41379310344828,1.82758620689655,1.44827586206897
"39","LOC111099095",40,40,53,28,60,62,1,1.325,0.7,1.5,1.55
"40","LOC111099097",14.3333333333333,69,62,51,29,29,4.81395348837209,4.32558139534884,3.55813953488372,2.02325581395349,2.02325581395349
"41","LOC111099098",17,20,NA,NA,NA,NA,1.17647058823529,NA,NA,NA,NA
"42","LOC111099101",397,174,163,125,108,89,0.438287153652393,0.410579345088161,0.314861460957179,0.272040302267003,0.224181360201511
"43","LOC111099102",91,81,66,140,210,52,0.89010989010989,0.725274725274725,1.53846153846154,2.30769230769231,0.571428571428571
"44","LOC111099104",163,1017,185,130,63,162,6.23926380368098,1.13496932515337,0.797546012269939,0.386503067484663,0.993865030674847
"45","LOC111099105",11,13,21,27,31,71,1.18181818181818,1.90909090909091,2.45454545454545,2.81818181818182,6.45454545454545
"46","LOC111099106",4.5,14.25,43.5,57,NA,NA,3.16666666666667,9.66666666666667,12.6666666666667,NA,NA
"47","LOC111099108",19,68,NA,NA,NA,NA,3.57894736842105,NA,NA,NA,NA
"48","LOC111099109",253,444,531,583,NA,NA,1.75494071146245,2.09881422924901,2.30434782608696,NA,NA
"49","LOC111099110",22,15,15,NA,NA,NA,0.681818181818182,0.681818181818182,NA,NA,NA
"50","LOC111099111",18,8,8,NA,NA,NA,0.444444444444444,0.444444444444444,NA,NA,NA
"51","LOC111099112",13,163,32,21,24,21,12.5384615384615,2.46153846153846,1.61538461538462,1.84615384615385,1.61538461538462
"52","LOC111099114",6,2527,NA,NA,NA,NA,421.166666666667,NA,NA,NA,NA
"53","LOC111099115",30,47,34,20,23,17,1.56666666666667,1.13333333333333,0.666666666666667,0.766666666666667,0.566666666666667
"54","LOC111099118",1,3,7,3,3,NA,3,7,3,3,NA
"55","LOC111099119",53,12,15,NA,NA,NA,0.226415094339623,0.283018867924528,NA,NA,NA
"56","LOC111099120",627,416,377,NA,NA,NA,0.66347687400319,0.601275917065391,NA,NA,NA
"57","LOC111099122",163,134,126,111.333333333333,147,123,0.822085889570552,0.773006134969325,0.683026584867076,0.901840490797546,0.754601226993865
"58","LOC111099123",9,76,46,28,50,38,8.44444444444444,5.11111111111111,3.11111111111111,5.55555555555556,4.22222222222222
"59","LOC111099125",21.8,30,25,21,15,39,1.37614678899083,1.14678899082569,0.963302752293578,0.688073394495413,1.78899082568807
"60","LOC111099127",8.66666666666667,49.3333333333333,73.5,NA,NA,NA,5.69230769230769,8.48076923076923,NA,NA,NA
"61","LOC111099131",4,4,4,4,4,4,1,1,1,1,1
"62","LOC111099132",30,50,27,NA,NA,NA,1.66666666666667,0.9,NA,NA,NA
"63","LOC111099135",57,7.75,12.5,19.5,14.3333333333333,NA,0.135964912280702,0.219298245614035,0.342105263157895,0.251461988304094,NA
"64","LOC111099136",39,109,45,61,NA,NA,2.79487179487179,1.15384615384615,1.56410256410256,NA,NA
"65","LOC111099138",28,24,9,47,NA,NA,0.857142857142857,0.321428571428571,1.67857142857143,NA,NA
"66","LOC111099140",26,25,25,111,19,19,0.961538461538462,0.961538461538462,4.26923076923077,0.730769230769231,0.730769230769231
"67","LOC111099143",3618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","LOC111099145",0,2,3,5,0,0,NA,NA,NA,NA,NA
"69","LOC111099147",13,39,88,83,85,92,3,6.76923076923077,6.38461538461539,6.53846153846154,7.07692307692308
"70","LOC111099151",37,10,7,11,8,6,0.27027027027027,0.189189189189189,0.297297297297297,0.216216216216216,0.162162162162162
"71","LOC111099152",13,20.5,15.5,10.5,10,7,1.57692307692308,1.19230769230769,0.807692307692308,0.769230769230769,0.538461538461538
"72","LOC111099153",6,16,14,16,28,21,2.66666666666667,2.33333333333333,2.66666666666667,4.66666666666667,3.5
"73","LOC111099155",10,118,74,54,47,69,11.8,7.4,5.4,4.7,6.9
"74","LOC111099156",15,68,80,67,12,40,4.53333333333333,5.33333333333333,4.46666666666667,0.8,2.66666666666667
"75","LOC111099157",92.0555555555556,114.5,152,153.444444444444,142,217.111111111111,1.24381412190706,1.65117682558841,1.66686783343392,1.54254677127339,2.35847917923959
"76","LOC111099158",8,2,3,NA,NA,NA,0.25,0.375,NA,NA,NA
"77","LOC111099161",6,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5
"78","LOC111099162",153,247,204,169,32,NA,1.61437908496732,1.33333333333333,1.10457516339869,0.209150326797386,NA
"79","LOC111099168",42,49,66,60,88,107,1.16666666666667,1.57142857142857,1.42857142857143,2.0952380952381,2.54761904761905
"80","LOC111099169",3,5,11,17,11,14,1.66666666666667,3.66666666666667,5.66666666666667,3.66666666666667,4.66666666666667
"81","LOC111099171",53.4,578,NA,NA,NA,NA,10.8239700374532,NA,NA,NA,NA
"82","LOC111099172",226,738,758,834,1222,945,3.26548672566372,3.35398230088496,3.69026548672566,5.4070796460177,4.18141592920354
"83","LOC111099174",14,28,35,65,40,42,2,2.5,4.64285714285714,2.85714285714286,3
"84","LOC111099175",127,40,35,75,73,57,0.31496062992126,0.275590551181102,0.590551181102362,0.574803149606299,0.448818897637795
"85","LOC111099176",144,154,422,554,182,362,1.06944444444444,2.93055555555556,3.84722222222222,1.26388888888889,2.51388888888889
"86","LOC111099180",28,49,61,34,33,17,1.75,2.17857142857143,1.21428571428571,1.17857142857143,0.607142857142857
"87","LOC111099182",160,170,136,230,175,218,1.0625,0.85,1.4375,1.09375,1.3625
"88","LOC111099183",35,57,79,77,276,NA,1.62857142857143,2.25714285714286,2.2,7.88571428571429,NA
"89","LOC111099184",58,88,249,NA,NA,NA,1.51724137931034,4.29310344827586,NA,NA,NA
"90","LOC111099186",15,3,6,18,46,47,0.2,0.4,1.2,3.06666666666667,3.13333333333333
"91","LOC111099187",7,7,7,NA,NA,NA,1,1,NA,NA,NA
"92","LOC111099189",26,22,32,NA,NA,NA,0.846153846153846,1.23076923076923,NA,NA,NA
"93","LOC111099192",24,31,63,17,17,22,1.29166666666667,2.625,0.708333333333333,0.708333333333333,0.916666666666667
"94","LOC111099193",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","LOC111099194",234.2,316.55,408.95,475.55,1049.65,356.75,1.35162254483348,1.74615713065756,2.03052946199829,4.48185311699402,1.5232707087959
"96","LOC111099196",10.8333333333333,18.6666666666667,25.3333333333333,27.8333333333333,23.5,8.16666666666667,1.72307692307692,2.33846153846154,2.56923076923077,2.16923076923077,0.753846153846154
"97","LOC111099197",1,20,40,33,19,8,20,40,33,19,8
"98","LOC111099200",52,53,49,70,74,54,1.01923076923077,0.942307692307692,1.34615384615385,1.42307692307692,1.03846153846154
"99","LOC111099201",8,24,NA,NA,NA,NA,3,NA,NA,NA,NA
"100","LOC111099202",20,18,5,11,21,59,0.9,0.25,0.55,1.05,2.95
"101","LOC111099203",241,204,187,169,154,149,0.846473029045643,0.775933609958506,0.701244813278008,0.639004149377593,0.618257261410788
"102","LOC111099206",7.75,14.5,15,18,29.25,26,1.87096774193548,1.93548387096774,2.32258064516129,3.7741935483871,3.35483870967742
"103","LOC111099209",11,24,21,105,NA,NA,2.18181818181818,1.90909090909091,9.54545454545454,NA,NA
"104","LOC111099210",5,15,14,21,16,29,3,2.8,4.2,3.2,5.8
"105","LOC111099211",82,130,70,168,83,55,1.58536585365854,0.853658536585366,2.04878048780488,1.01219512195122,0.670731707317073
"106","LOC111099212",6,23,34,25,32,47,3.83333333333333,5.66666666666667,4.16666666666667,5.33333333333333,7.83333333333333
"107","LOC111099214",4,6,2,13,7,22,1.5,0.5,3.25,1.75,5.5
"108","LOC111099215",54,28,96,98,76,NA,0.518518518518518,1.77777777777778,1.81481481481481,1.40740740740741,NA
"109","LOC111099216",45,51,23,31,29,21,1.13333333333333,0.511111111111111,0.688888888888889,0.644444444444444,0.466666666666667
"110","LOC111099217",33,85,68,45,27,36,2.57575757575758,2.06060606060606,1.36363636363636,0.818181818181818,1.09090909090909
"111","LOC111099218",58,71,27,40,83,192,1.22413793103448,0.46551724137931,0.689655172413793,1.43103448275862,3.31034482758621
"112","LOC111099219",78,127,122,117,132,136,1.62820512820513,1.56410256410256,1.5,1.69230769230769,1.74358974358974
"113","LOC111099220",82,62,59,52,44,54,0.75609756097561,0.719512195121951,0.634146341463415,0.536585365853659,0.658536585365854
"114","LOC111099221",31,43,52,73,51,49,1.38709677419355,1.67741935483871,2.35483870967742,1.64516129032258,1.58064516129032
"115","LOC111099222",16.3333333333333,50.3333333333333,181.666666666667,289.666666666667,207.333333333333,124.666666666667,3.08163265306123,11.1224489795918,17.734693877551,12.6938775510204,7.63265306122449
"116","LOC111099225",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","LOC111099226",58,151,171,91,56,91,2.60344827586207,2.94827586206897,1.56896551724138,0.96551724137931,1.56896551724138
"118","LOC111099227",19,71.3333333333333,71,127.666666666667,144.666666666667,120,3.75438596491228,3.73684210526316,6.71929824561404,7.6140350877193,6.31578947368421
"119","LOC111099300",52.5,151,192,74,61,68,2.87619047619048,3.65714285714286,1.40952380952381,1.16190476190476,1.2952380952381
"120","LOC111099316",0,0,25,28,18,22,NA,NA,NA,NA,NA
"121","LOC111099327",142,148,261,167,369,NA,1.04225352112676,1.83802816901408,1.17605633802817,2.59859154929577,NA
"122","LOC111099343",64,135,94,108,145,198,2.109375,1.46875,1.6875,2.265625,3.09375
"123","LOC111099359",31,48,88,52,66,24,1.54838709677419,2.83870967741935,1.67741935483871,2.12903225806452,0.774193548387097
"124","LOC111099375",24.3333333333333,78,158,NA,NA,NA,3.20547945205479,6.49315068493151,NA,NA,NA
"125","LOC111099408",8,9,51,NA,NA,NA,1.125,6.375,NA,NA,NA
"126","LOC111099410",1,12,25,24,12,36,12,25,24,12,36
"127","LOC111099416",36,20,144,NA,NA,NA,0.555555555555556,4,NA,NA,NA
"128","LOC111099417",132,55,33,51,41,NA,0.416666666666667,0.25,0.386363636363636,0.310606060606061,NA
"129","LOC111099418",24,462,NA,NA,NA,NA,19.25,NA,NA,NA,NA
"130","LOC111099420",32,87,69,60,49,67,2.71875,2.15625,1.875,1.53125,2.09375
"131","LOC111099424",117,101,38,61,39,53,0.863247863247863,0.324786324786325,0.521367521367521,0.333333333333333,0.452991452991453
"132","LOC111099426",83.3333333333333,452,353,265,187,392,5.424,4.236,3.18,2.244,4.704
"133","LOC111099427",10,53,77.5,68.5,89.5,97,5.3,7.75,6.85,8.95,9.7
"134","LOC111099428",17,16,29,NA,NA,NA,0.941176470588235,1.70588235294118,NA,NA,NA
"135","LOC111099429",1,3,13,NA,NA,NA,3,13,NA,NA,NA
"136","LOC111099437",11,188,NA,NA,NA,NA,17.0909090909091,NA,NA,NA,NA
"137","LOC111099440",31,30,30,NA,NA,NA,0.967741935483871,0.967741935483871,NA,NA,NA
"138","LOC111099442",62,27,27,46,25,10,0.435483870967742,0.435483870967742,0.741935483870968,0.403225806451613,0.161290322580645
"139","LOC111099443",150.5,102,88.5,103,73.5,65.5,0.677740863787375,0.588039867109635,0.684385382059801,0.488372093023256,0.435215946843854
"140","LOC111099446",152,220,151,136,236,234,1.44736842105263,0.993421052631579,0.894736842105263,1.55263157894737,1.53947368421053
"141","LOC111099450",30.3333333333333,88.6666666666667,NA,NA,NA,NA,2.92307692307692,NA,NA,NA,NA
"142","LOC111099454",77,203,174,123,58,46,2.63636363636364,2.25974025974026,1.5974025974026,0.753246753246753,0.597402597402597
"143","LOC111099457",143.454545454545,35.1818181818182,40.8181818181818,38.7272727272727,45.9090909090909,51.1818181818182,0.245247148288973,0.284537389100127,0.269961977186312,0.320025348542459,0.356780735107731
"144","LOC111099458",65.25,187,244,404,1059.25,237,2.86590038314176,3.73946360153257,6.19157088122605,16.2337164750958,3.63218390804598
"145","LOC111099459",13,156,NA,NA,NA,NA,12,NA,NA,NA,NA
"146","LOC111099460",35,65,82,396,NA,NA,1.85714285714286,2.34285714285714,11.3142857142857,NA,NA
"147","LOC111099461",52,56,57,39,41,57,1.07692307692308,1.09615384615385,0.75,0.788461538461538,1.09615384615385
"148","LOC111099467",22.5,6,69.5,NA,NA,NA,0.266666666666667,3.08888888888889,NA,NA,NA
"149","LOC111099469",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","LOC111099470",10,189,NA,NA,NA,NA,18.9,NA,NA,NA,NA
"151","LOC111099471",195,320,191,362,520,345,1.64102564102564,0.979487179487179,1.85641025641026,2.66666666666667,1.76923076923077
"152","LOC111099474",11,7,18,11,15,10,0.636363636363636,1.63636363636364,1,1.36363636363636,0.909090909090909
"153","LOC111099476",11.5,37,3,4,19,NA,3.21739130434783,0.260869565217391,0.347826086956522,1.65217391304348,NA
"154","LOC111099477",2,1,6,7,8,4,0.5,3,3.5,4,2
"155","LOC111099478",34,17,22,29,109,62,0.5,0.647058823529412,0.852941176470588,3.20588235294118,1.82352941176471
"156","LOC111099479",18.5,50,67,56,NA,NA,2.7027027027027,3.62162162162162,3.02702702702703,NA,NA
"157","LOC111099481",30.5,46,166,NA,NA,NA,1.50819672131148,5.44262295081967,NA,NA,NA
"158","LOC111099483",104.5,132.25,136,110,107.5,131.5,1.26555023923445,1.30143540669856,1.05263157894737,1.02870813397129,1.25837320574163
"159","LOC111099484",108,97,65,127,128,88,0.898148148148148,0.601851851851852,1.17592592592593,1.18518518518519,0.814814814814815
"160","LOC111099487",8,0,9,NA,NA,NA,0,1.125,NA,NA,NA
"161","LOC111099489",66,79,16,29,23,36,1.1969696969697,0.242424242424242,0.439393939393939,0.348484848484849,0.545454545454545
"162","LOC111099490",6,25,53,39,46,47,4.16666666666667,8.83333333333333,6.5,7.66666666666667,7.83333333333333
"163","LOC111099492",80.5,29,25,NA,NA,NA,0.360248447204969,0.31055900621118,NA,NA,NA
"164","LOC111099495",67,67,67,67,67,67,1,1,1,1,1
"165","LOC111099496",13,44,32,14,22,18,3.38461538461538,2.46153846153846,1.07692307692308,1.69230769230769,1.38461538461538
"166","LOC111099500",2,2,2,2,2,2,1,1,1,1,1
"167","LOC111099502",26,38,22,15,10,10,1.46153846153846,0.846153846153846,0.576923076923077,0.384615384615385,0.384615384615385
"168","LOC111099506",4,4,3,3,NA,NA,1,0.75,0.75,NA,NA
"169","LOC111099509",19,88,75,274,NA,NA,4.63157894736842,3.94736842105263,14.4210526315789,NA,NA
"170","LOC111099511",22,181,NA,NA,NA,NA,8.22727272727273,NA,NA,NA,NA
"171","LOC111099517",24,58,60,39,59,36,2.41666666666667,2.5,1.625,2.45833333333333,1.5
"172","LOC111099519",90,87,114.5,103,59,40.5,0.966666666666667,1.27222222222222,1.14444444444444,0.655555555555556,0.45
"173","LOC111099521",74,78,94,88,51,64,1.05405405405405,1.27027027027027,1.18918918918919,0.689189189189189,0.864864864864865
"174","LOC111099522",512,129,174,774,NA,NA,0.251953125,0.33984375,1.51171875,NA,NA
"175","LOC111099523",516,244,244,584,NA,NA,0.472868217054264,0.472868217054264,1.13178294573643,NA,NA
"176","LOC111099524",24,40,76,60,60,58,1.66666666666667,3.16666666666667,2.5,2.5,2.41666666666667
"177","LOC111099529",10,12,10,10,14,33,1.2,1,1,1.4,3.3
"178","LOC111099531",58,62,51,41,37,25,1.06896551724138,0.879310344827586,0.706896551724138,0.637931034482759,0.431034482758621
"179","LOC111099533",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","LOC111099534",15,4,NA,NA,NA,NA,0.266666666666667,NA,NA,NA,NA
"181","LOC111099539",10,2,21,NA,NA,NA,0.2,2.1,NA,NA,NA
"182","LOC111099540",1,15,NA,NA,NA,NA,15,NA,NA,NA,NA
"183","LOC111099544",2,45,111,259,249,167,22.5,55.5,129.5,124.5,83.5
"184","LOC111099545",22,39,8,4,6,22,1.77272727272727,0.363636363636364,0.181818181818182,0.272727272727273,1
"185","LOC111099547",21,176,28,NA,NA,NA,8.38095238095238,1.33333333333333,NA,NA,NA
"186","LOC111099548",50,62,49,73,95,122,1.24,0.98,1.46,1.9,2.44
"187","LOC111099552",124,53,35,17,54,115,0.42741935483871,0.282258064516129,0.137096774193548,0.435483870967742,0.92741935483871
"188","LOC111099555",4,1,2,9,NA,NA,0.25,0.5,2.25,NA,NA
"189","LOC111099557",355.5,701.5,759.5,573.5,428.5,528,1.9732770745429,2.13642756680731,1.61322081575246,1.20534458509142,1.48523206751055
"190","LOC111099560",48,125,89,NA,NA,NA,2.60416666666667,1.85416666666667,NA,NA,NA
"191","LOC111099561",41,23,31,NA,NA,NA,0.560975609756098,0.75609756097561,NA,NA,NA
"192","LOC111099567",23.5,28.5,36.5,58.5,49,34,1.21276595744681,1.5531914893617,2.48936170212766,2.08510638297872,1.4468085106383
"193","LOC111099570",23,50,44,94,NA,NA,2.17391304347826,1.91304347826087,4.08695652173913,NA,NA
"194","LOC111099571",54,91,161,160,76,73,1.68518518518519,2.98148148148148,2.96296296296296,1.40740740740741,1.35185185185185
"195","LOC111099572",14,4,10,10,8,16.5,0.285714285714286,0.714285714285714,0.714285714285714,0.571428571428571,1.17857142857143
"196","LOC111099573",24,48,81,186,155,207,2,3.375,7.75,6.45833333333333,8.625
"197","LOC111099576",3,20,14,NA,NA,NA,6.66666666666667,4.66666666666667,NA,NA,NA
"198","LOC111099580",118.333333333333,43.3333333333333,198,96.3333333333333,89,53,0.366197183098592,1.67323943661972,0.814084507042254,0.752112676056338,0.447887323943662
"199","LOC111099582",4,72,129,134,213,147,18,32.25,33.5,53.25,36.75
"200","LOC111099584",28,33,27,38,74,80,1.17857142857143,0.964285714285714,1.35714285714286,2.64285714285714,2.85714285714286
"201","LOC111099585",1535,996,344,614,837,1037,0.64885993485342,0.224104234527687,0.4,0.545276872964169,0.67557003257329
"202","LOC111099589",910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","LOC111099593",350,411,684,779,545,600,1.17428571428571,1.95428571428571,2.22571428571429,1.55714285714286,1.71428571428571
"204","LOC111099594",73,141,114,107,106,62,1.93150684931507,1.56164383561644,1.46575342465753,1.45205479452055,0.849315068493151
"205","LOC111099597",0,164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","LOC111099598",56,49,20,26,21,37,0.875,0.357142857142857,0.464285714285714,0.375,0.660714285714286
"207","LOC111099600",10.6666666666667,18,18,40,13.6666666666667,13,1.6875,1.6875,3.75,1.28125,1.21875
"208","LOC111099601",2,407,22,NA,NA,NA,203.5,11,NA,NA,NA
"209","LOC111099603",170.615384615385,365.692307692308,230.230769230769,191.461538461538,208.461538461538,329,2.14337240757439,1.34941388638413,1.12218214607755,1.22182146077547,1.9283137962128
"210","LOC111099604",12,16,189,22,59,64,1.33333333333333,15.75,1.83333333333333,4.91666666666667,5.33333333333333
"211","LOC111099605",3,3,4,4,7,26,1,1.33333333333333,1.33333333333333,2.33333333333333,8.66666666666667
"212","LOC111099610",937,394.833333333333,299.5,369.833333333333,435.166666666667,517.166666666667,0.421380291711135,0.319637139807898,0.394699395233013,0.464425471362504,0.551938811810743
"213","LOC111099611",137,215,184,NA,NA,NA,1.56934306569343,1.34306569343066,NA,NA,NA
"214","LOC111099612",18.3333333333333,14.6666666666667,11.3333333333333,16.3333333333333,12,7.33333333333333,0.8,0.618181818181818,0.890909090909091,0.654545454545455,0.4
"215","LOC111099613",558,430,423,551,558,614,0.770609318996416,0.758064516129032,0.987455197132617,1,1.10035842293907
"216","LOC111099614",25.5,39.5,27.5,33,39.5,39.5,1.54901960784314,1.07843137254902,1.29411764705882,1.54901960784314,1.54901960784314
"217","LOC111099615",9.85714285714286,11.8571428571429,9,10,12.3333333333333,22.3333333333333,1.20289855072464,0.91304347826087,1.01449275362319,1.2512077294686,2.26570048309179
"218","LOC111099617",46,23,29,55,63,92,0.5,0.630434782608696,1.19565217391304,1.3695652173913,2
"219","LOC111099622",4,8,8,3,2,5,2,2,0.75,0.5,1.25
"220","LOC111099623",25,36,36,29,46,42,1.44,1.44,1.16,1.84,1.68
"221","LOC111099624",1,38,53,64,NA,NA,38,53,64,NA,NA
"222","LOC111099625",37,24,2,18,17,12,0.648648648648649,0.0540540540540541,0.486486486486487,0.459459459459459,0.324324324324324
"223","LOC111099626",33,54,53,19,24,30,1.63636363636364,1.60606060606061,0.575757575757576,0.727272727272727,0.909090909090909
"224","LOC111099628",28,282,NA,NA,NA,NA,10.0714285714286,NA,NA,NA,NA
"225","LOC111099631",2496,1134,3520,NA,NA,NA,0.454326923076923,1.41025641025641,NA,NA,NA
"226","LOC111099633",117,103,23,53,41,48,0.88034188034188,0.196581196581197,0.452991452991453,0.35042735042735,0.41025641025641
"227","LOC111099637",78,69,NA,NA,NA,NA,0.884615384615385,NA,NA,NA,NA
"228","LOC111099638",15,35,28,NA,NA,NA,2.33333333333333,1.86666666666667,NA,NA,NA
"229","LOC111099639",43.5,620.75,15,NA,NA,NA,14.2701149425287,0.344827586206897,NA,NA,NA
"230","LOC111099642",12,17,20,35,NA,NA,1.41666666666667,1.66666666666667,2.91666666666667,NA,NA
"231","LOC111099643",47,86,31,48,287,NA,1.82978723404255,0.659574468085106,1.02127659574468,6.1063829787234,NA
"232","LOC111099645",1,5,49,NA,NA,NA,5,49,NA,NA,NA
"233","LOC111099648",10,19,17,11,14,9,1.9,1.7,1.1,1.4,0.9
