"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",8,83,87,26,45,87,2.33939906611676,2.38646657697475,1.17865499634165,1.72722094809048,2.38646657697475
"2","LOC111099033",44,58,10,9,7,10,0.276253376628158,-1.48160454092422,-1.58696505658204,-1.83827948486295,-1.48160454092422
"3","LOC111099034",48,65,72,82,NA,NA,0.303186258987746,0.405465108108164,0.535518236356362,NA,NA
"4","LOC111099035",60,66,70,134,168,235,0.0953101798043249,0.154150679827258,0.803495237728811,1.02961941718116,1.36524095192206
"5","LOC111099036",15,16.5,30,23,81,44,0.0953101798043249,0.693147180559945,0.42744401482694,1.68639895357023,1.07613943281605
"6","LOC111099040",70.64,40.72,18.92,20.36,8.56,2.96,-0.550877184053437,-1.31737699267197,-1.24402436461338,-2.11049636614205,-3.17240728795974
"7","LOC111099041",19,43,45.5,100,40,42,0.816761136527122,0.873273346790464,1.66073120682165,0.744440474947496,0.793230639116928
"8","LOC111099043",15,21.5,11.5,6,10,17,0.360002734031407,-0.265703165733006,-0.916290731874155,-0.405465108108164,0.125163142954006
"9","LOC111099044",19,20,19,NA,NA,NA,0.0512932943875505,0,NA,NA,NA
"10","LOC111099045",354,407,531,417,218,411,0.13951627230882,0.405465108108164,0.163789308665027,-0.484801850344685,0.14929630136246
"11","LOC111099047",21.8571428571429,43.1428571428571,115.285714285714,68.2857142857143,83.8571428571429,105,0.679989095982434,1.66288574687751,1.13917281109902,1.34458689843566,1.5694325778204
"12","LOC111099048",10,7,12,8,NA,NA,-0.356674943938732,0.182321556793955,-0.22314355131421,NA,NA
"13","LOC111099050",55,54,52,26,44,37,-0.0183491386681965,-0.0560894666510436,-0.749236647210989,-0.22314355131421,-0.396415272588246
"14","LOC111099051",214,167,NA,NA,NA,NA,-0.247982202605096,NA,NA,NA,NA
"15","LOC111099052",227,144,129,127,102,NA,-0.455136717905402,-0.565137613119731,-0.580762931022811,-0.799977204197132,NA
"16","LOC111099053",269,411,342,586,479,628,0.423881834894395,0.240099357460766,0.778608409975174,0.576989217809076,0.84782878686636
"17","LOC111099056",0.333333333333333,93,77,64,46,21,5.63121178182137,5.44241771052179,5.25749537202778,4.92725368515721,4.14313472639153
"18","LOC111099060",3.5,5,14,28,34,49,0.356674943938732,1.38629436111989,2.07944154167984,2.27359755612079,2.63905732961526
"19","LOC111099062",73,88,104,58,23,28,0.186877373329815,0.353931457992981,-0.230016430601972,-1.15496522521924,-0.958254930973187
"20","LOC111099063",19,85,107,99,62,79,1.49821227732388,1.72838985529547,1.65068087096815,1.18269540587865,1.42500887330058
"21","LOC111099064",2,2,3,6,5,14,0,0.405465108108164,1.09861228866811,0.916290731874155,1.94591014905531
"22","LOC111099065",18.5,110,351,351,156,282,1.78270963370814,2.94301549138159,2.94301549138159,2.13208527516526,2.72413633885383
"23","LOC111099067",127,170,151,242,270,140,0.291611350591671,0.173092750356333,0.644750639698095,0.754234872539784,0.0974553361507131
"24","LOC111099068",6,18,4,12,6,NA,1.09861228866811,-0.405465108108164,0.693147180559945,0,NA
