"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",5,30,18,4,4,4,1.79175946922805,1.28093384546206,-0.22314355131421,-0.22314355131421,-0.22314355131421
"2","LOC111099033",46,49,44,41,14,22,0.0631789016215317,-0.0444517625708338,-0.115069329784787,-1.18958406687384,-0.737598943130779
"3","LOC111099034",22,17,30,79,NA,NA,-0.2578291093021,0.310154928303839,1.27840539910871,NA,NA
"4","LOC111099035",20,16,28,63,30,18,-0.22314355131421,0.336472236621213,1.14740245283754,0.405465108108164,-0.105360515657826
"5","LOC111099036",25,21,24,15,180,109,-0.174353387144778,-0.0408219945202552,-0.510825623765991,1.97408102602201,1.47247205736094
"6","LOC111099040",60.08,21,24.8,15.2,17.04,43.16,-1.05115456973246,-0.884833354284943,-1.37438157960365,-1.26011348605471,-0.330762867065945
"7","LOC111099041",64,78,64,171,62,83,0.19782574332992,0,0.982780473142988,-0.0317486983145803,0.259957524436926
"8","LOC111099043",190,379.5,262.5,129.5,245,363,0.691830524675199,0.323227009871192,-0.383343191020894,0.254234138384241,0.647378762104365
"9","LOC111099044",85,68,62,NA,NA,NA,-0.22314355131421,-0.315516871445225,NA,NA,NA
"10","LOC111099045",18,9,32,37,16,39,-0.693147180559945,0.575364144903562,0.72054615474806,-0.117783035656384,0.773189888233482
"11","LOC111099047",30,14.2857142857143,21.2857142857143,22.7142857142857,35.2857142857143,45.4285714285714,-0.741937344729377,-0.34316122477201,-0.278203328497237,0.162280805910509,0.414943852062708
"12","LOC111099048",66,19,2,38,NA,NA,-1.24521576285998,-3.49650756146648,-0.55206858230004,NA,NA
"13","LOC111099050",50,9,51,42,35,15,-1.71479842809193,0.0198026272961797,-0.174353387144778,-0.356674943938732,-1.20397280432594
"14","LOC111099051",79,66,NA,NA,NA,NA,-0.179793110440596,NA,NA,NA,NA
"15","LOC111099052",76,80,133,64,99,NA,0.0512932943875505,0.559615787935423,-0.171850256926659,0.264386509848259,NA
"16","LOC111099053",24,39,14,50,15,47,0.485507815781701,-0.538996500732687,0.733969175080201,-0.470003629245736,0.672093771362113
"17","LOC111099056",18.6666666666667,81,25,26,13,44,1.4677097526054,0.292136422801161,0.331357135954442,-0.361790044605503,0.857450231851222
"18","LOC111099060",6,11.5,29,64,47,73,0.650587566141149,1.57553636075842,2.36712361413162,2.058388132482,2.49869997192034
"19","LOC111099062",27,44,74,31,44,21,0.488352767913932,1.00822822719984,0.138150338480817,0.488352767913932,-0.251314428280906
"20","LOC111099063",16,49,34,26,21,29,1.11923157587085,0.75377180237638,0.485507815781701,0.271933715483642,0.594707107746693
"21","LOC111099064",42,40,22,54,75,68,-0.0487901641694321,-0.646627164925052,0.251314428280906,0.579818495252942,0.481838086892738
"22","LOC111099065",145,70,98,239,17,475,-0.728238500371215,-0.391766263750002,0.499729809510936,-2.14352039836436,1.18658106161407
"23","LOC111099067",51,96,34,74,88,62,0.63252255874351,-0.405465108108164,0.372239460479844,0.545511181753881,0.195308752320766
"24","LOC111099068",132,257.5,171,175,183,NA,0.66821779751742,0.258861633916289,0.281984051337143,0.32668423025505,NA
"25","LOC111099069",41,63,76,25,50,17,0.429562659687225,0.617161273582023,-0.494696241836107,0.198450938723838,-0.880358722648092
"26","LOC111099070",19.6,110,94,44,21,20,1.72495079955594,1.56776521603353,0.80866006768179,0.0689928714869514,0.0202027073175195
