"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",5,25,50,44,51,57,1.6094379124341,2.30258509299405,2.17475172148416,2.32238772029023,2.43361335540045
"2","LOC111099033",41,54,20,26,10,18,0.275411979859967,-0.717839793150317,-0.455475528682826,-1.41098697371026,-0.823200308808143
"3","LOC111099034",17,19,28,75,NA,NA,0.111225635110224,0.498991166118988,1.48427476948009,NA,NA
"4","LOC111099035",25.5,48,38,44,73,93,0.63252255874351,0.398907707562005,0.545511181753881,1.05178098898401,1.29392104098888
"5","LOC111099036",20.5,16.5,24,12,148,50,-0.217064505237827,0.157628944203583,-0.535518236356362,1.97678738761975,0.891598119283784
"6","LOC111099040",194.68,178.68,129.8,106.2,35.4,51.48,-0.0857606884813356,-0.405362380695264,-0.606033076157415,-1.70464536482552,-1.33016380223733
"7","LOC111099041",8,38,47.5,140,47,45,1.55814461804655,1.78128816936076,2.86220088092947,1.77070606003022,1.72722094809048
"8","LOC111099043",22,79.5,49,16.5,24,39,1.28471456830197,0.800777844752311,-0.287682072451781,0.0870113769896297,0.572519192771331
"9","LOC111099044",14,19,22,NA,NA,NA,0.305381649551182,0.451985123743057,NA,NA,NA
"10","LOC111099045",59,51,85,125,72,140,-0.145711811181394,0.365113812584597,0.750776293396582,0.199128675110336,0.864104978703585
"11","LOC111099047",27.4285714285714,45,105.142857142857,64,68.8571428571429,61.8571428571429,0.495077266797852,1.34373474670109,0.847297860387204,0.920448742022819,0.813242355974708
"12","LOC111099048",9,7,10,8,NA,NA,-0.251314428280906,0.105360515657826,-0.117783035656384,NA,NA
"13","LOC111099050",60,46,65,69,70,63,-0.265703165733006,0.0800427076735364,0.139761942375159,0.154150679827258,0.048790164169432
"14","LOC111099051",76,77,NA,NA,NA,NA,0.0130720815673527,NA,NA,NA,NA
"15","LOC111099052",101,54,61,61,89,NA,-0.626136470276985,-0.504246652667948,-0.504246652667948,-0.12648414710912,NA
"16","LOC111099053",168,275,242,430,343,423,0.492807118263312,0.364973746753427,0.939821229284349,0.713766467762681,0.923408199643019
"17","LOC111099056",8,73,69,72,47,15,2.21101789946856,2.15466496291742,2.19722457733622,1.77070606003022,0.628608659422374
"18","LOC111099060",11,16,22,35,35,62,0.374693449441411,0.693147180559945,1.15745278869104,1.15745278869104,1.72923911224672
"19","LOC111099062",32,33,46,32,9,20,0.0307716586667537,0.362905493689368,0,-1.26851132546351,-0.470003629245736
"20","LOC111099063",24,62,54,47,30,45,0.949080554697146,0.810930216216329,0.672093771362113,0.22314355131421,0.628608659422374
"21","LOC111099064",9,14,17,9,9,22,0.441832752279039,0.635988766719997,0,0,0.893817876022097
"22","LOC111099065",17,52,186,182,87,193,1.11803037452521,2.39253332965699,2.37079334302058,1.63269477459837,2.42947684484867
"23","LOC111099067",254,288,226,326,365,156,0.125626213117409,-0.116799267746251,0.249563114348171,0.362563086563955,-0.487478259769
"24","LOC111099068",6,56.5,19,13,21,NA,2.24248116892434,1.15267950993839,0.773189888233482,1.25276296849537,NA
"25","LOC111099069",7,1,1,5,9,3,-1.94591014905531,-1.94591014905531,-0.336472236621213,0.251314428280906,-0.847297860387204
"26","LOC111099070",10.6,17,11,11,7,6,0.472359342938195,0.0370412716803491,0.0370412716803491,-0.414943852062708,-0.569094531889967
"27","LOC111099071",27,86,66,112,NA,NA,1.15851043024918,0.893817876022097,1.42266200529077,NA,NA
"28","LOC111099073",40,66,91,34,45,18,0.500775287912489,0.821980052402914,-0.162518929497775,0.117783035656383,-0.798507696217772
"29","LOC111099076",12,12.5,10,15,24,NA,0.0408219945202552,-0.182321556793955,0.22314355131421,0.693147180559945,NA
"30","LOC111099079",45,101,108,16,18,24,0.80845802707094,0.8754687373539,-1.03407376753054,-0.916290731874155,-0.628608659422374
"31","LOC111099080",5,8,1,4,11,1,0.470003629245736,-1.6094379124341,-0.22314355131421,0.78845736036427,-1.6094379124341
"32","LOC111099081",108,168,184.5,273,NA,NA,0.441832752279039,0.535518236356362,0.92734056806074,NA,NA
"33","LOC111099082",111,72,44,NA,NA,NA,-0.432864082296279,-0.925340567394073,NA,NA,NA
"34","LOC111099083",50,14,80,NA,NA,NA,-1.27296567581289,0.470003629245736,NA,NA,NA
"35","LOC111099088",925,6710,4413,1463,NA,NA,1.9815604924533,1.56251627175712,0.458450663507699,NA,NA
"36","LOC111099091",12,5,5,3,7,18,-0.8754687373539,-0.8754687373539,-1.38629436111989,-0.538996500732687,0.405465108108164
"37","LOC111099092",177,202,296,204,417,348,0.132117964827376,0.514209721750231,0.141970261270387,0.856936489224972,0.676052747200645
"38","LOC111099093",31,59,61,43,57,67,0.643550239420573,0.676886659688165,0.327212911208416,0.609064063349404,0.77070541490582
"39","LOC111099095",15.5,18,58,51,108,86,0.149531733970964,1.31960298662122,1.19098560879912,1.94129120319902,1.71350727232831
"40","LOC111099097",12,72,66,86,73,36,1.79175946922805,1.70474809223843,1.96944064646551,1.80555279136039,1.09861228866811
"41","LOC111099098",16,37,NA,NA,NA,NA,0.838329190404443,NA,NA,NA,NA
"42","LOC111099101",286,126,114,89,81,66,-0.819709903868375,-0.919793362425357,-1.16735544108771,-1.26154265614741,-1.46633706879343
"43","LOC111099102",180,170,139,319,405,60,-0.0571584138399486,-0.258482917759519,0.572234251894634,0.810930216216329,-1.09861228866811
"44","LOC111099104",186,785,151,121,60,175,1.43993704406921,-0.208466836898277,-0.42995612811646,-1.1314021114911,-0.0609606997896871
"45","LOC111099105",11,22,32,31,28,46,0.693147180559945,1.06784063000136,1.03609193168678,0.934309237376833,1.43074612369072
"46","LOC111099106",7,18.75,60.25,79,NA,NA,0.985283603361106,2.15259242331545,2.42353770341171,NA,NA
"47","LOC111099108",72,96,NA,NA,NA,NA,0.287682072451781,NA,NA,NA,NA
"48","LOC111099109",54,114,118,106,NA,NA,0.747214401830221,0.78170057790139,0.674455047547793,NA,NA
"49","LOC111099110",63,70,52,NA,NA,NA,0.105360515657826,-0.191891007810105,NA,NA,NA
"50","LOC111099111",45,12,50,NA,NA,NA,-1.32175583998232,0.105360515657826,NA,NA,NA
"51","LOC111099112",26,568,68,75,74,82,3.08402488069967,0.961411167154625,1.05939157551483,1.04596855518269,1.14862270924277
"52","LOC111099114",16,1567,NA,NA,NA,NA,4.58432952011624,NA,NA,NA,NA
"53","LOC111099115",25,37,34,21,27,15,0.392042087776024,0.307484699747961,-0.174353387144778,0.0769610411361284,-0.510825623765991
"54","LOC111099118",0,13,12,9,10,NA,NA,NA,NA,NA,NA
"55","LOC111099119",12,9,16,NA,NA,NA,-0.287682072451781,0.287682072451781,NA,NA,NA
"56","LOC111099120",277,182,135,NA,NA,NA,-0.420010819110543,-0.718742727748909,NA,NA,NA
"57","LOC111099122",217,128,64,64,118,89,-0.527867089620842,-1.22101427018079,-1.22101427018079,-0.609212729074795,-0.89126098380832
"58","LOC111099123",6,85,26,28,75,72,2.65089178726226,1.46633706879343,1.54044504094715,2.52572864430826,2.484906649788
"59","LOC111099125",32.4,50,23,21,42,47,0.433864582629862,-0.342664206869134,-0.433635985074861,0.259511195485085,0.371989178911775
"60","LOC111099127",8,19,40,NA,NA,NA,0.864997437486605,1.6094379124341,NA,NA,NA
"61","LOC111099131",51,50,52,52,51,50,-0.0198026272961798,0.0194180858571015,0.0194180858571015,0,-0.0198026272961798
"62","LOC111099132",90,82,57,NA,NA,NA,-0.093090423066012,-0.456758402495715,NA,NA,NA
"63","LOC111099135",402,88.75,120.25,159,151,NA,-1.5106286602635,-1.20687917963315,-0.92754788639879,-0.979172251804097,NA
"64","LOC111099136",193,304,215,241,NA,NA,0.454337512501336,0.107947839222777,0.222106744585769,NA,NA
"65","LOC111099138",53,55,38,119,NA,NA,0.0370412716803491,-0.332705753825736,0.808831579559408,NA,NA
"66","LOC111099140",50,90,45,138,56,42,0.587786664902119,-0.105360515657826,1.01523067972906,0.113328685307003,-0.174353387144778
"67","LOC111099143",5200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","LOC111099145",3,47,16.3333333333333,20,18,22,2.75153531304195,1.69459572077441,1.89711998488588,1.79175946922805,1.99243016469021
"69","LOC111099147",27,74.5,72,73,66,78,1.01496225938118,0.980829253011726,0.994622575144062,0.893817876022097,1.06087196068526
"70","LOC111099151",48,13,2,10,7,8,-1.30625165344635,-3.17805383034795,-1.56861591791385,-1.92529086185258,-1.79175946922805
"71","LOC111099152",14,24,21.5,13.5,11,9,0.538996500732687,0.428995605518359,-0.0363676441708748,-0.241162056816888,-0.441832752279039
"72","LOC111099153",10,19,14,9,9,11,0.641853886172395,0.336472236621213,-0.105360515657826,-0.105360515657826,0.0953101798043249
"73","LOC111099155",8,23,11,17,6,23,1.05605267424931,0.318453731118535,0.75377180237638,-0.287682072451781,1.05605267424931
"74","LOC111099156",32,48,60,75,34,35,0.405465108108164,0.628608659422374,0.851752210736584,0.0606246218164348,0.0896121586896871
"75","LOC111099157",79.7777777777778,76.7222222222222,101.5,93.0555555555556,80.8333333333333,108.833333333333,-0.0390535961988772,0.240813806769837,0.153951694650997,0.0131444299974234,0.310572668336371
"76","LOC111099158",35,18,63,NA,NA,NA,-0.664976303593249,0.587786664902119,NA,NA,NA
"77","LOC111099161",45,43,41,41,41,41,-0.0454623740767573,-0.093090423066012,-0.093090423066012,-0.093090423066012,-0.093090423066012
"78","LOC111099162",106,125,107,127,74,NA,0.164874643190234,0.00938974034983914,0.180747992346524,-0.359374000907897,NA
"79","LOC111099168",114,144,201,108,115,148,0.233614851181505,0.56710645966458,-0.0540672212702758,0.00873367996875463,0.26101382536962
"80","LOC111099169",7,15,15,11,11,21,0.762140052046897,0.762140052046897,0.451985123743057,0.451985123743057,1.09861228866811
"81","LOC111099171",25.4,132,NA,NA,NA,NA,1.64805274856188,NA,NA,NA,NA
"82","LOC111099172",78,273,325,503,767,578,1.25276296849537,1.42711635564015,1.86388134341015,2.28577797467766,2.00286504198279
