"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold1","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",6,12,19,18,34,43,0,0.693147180559945,1.15267950993839,1.09861228866811,1.73460105538811,1.96944064646551
"2","LOC111099030",5,7,4,3,NA,NA,0,0.336472236621213,-0.22314355131421,-0.510825623765991,NA,NA
"3","LOC111099031",4,4,4.33333333333333,5,4.66666666666667,4,0,0,0.0800427076735364,0.22314355131421,0.154150679827258,0
"4","LOC111099032",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","LOC111099033",19,21,16,10,8,5,0,0.100083458556983,-0.171850256926659,-0.641853886172395,-0.864997437486605,-1.33500106673234
"6","LOC111099034",18,35,46,64,NA,NA,0,0.664976303593249,0.93826963859293,1.26851132546351,NA,NA
"7","LOC111099035",21,31,28,17,42,109,0,0.389464766761723,0.287682072451781,-0.211309093667207,0.693147180559945,1.64682544450572
"8","LOC111099036",12.5,11.5,20,14,142,67,0,-0.083381608939051,0.470003629245736,0.113328685307003,2.43009841329301,1.67896397508271
"9","LOC111099037",2,9,NA,NA,NA,NA,0,1.50407739677627,NA,NA,NA,NA
"10","LOC111099038",6,1,NA,NA,NA,NA,0,-1.79175946922805,NA,NA,NA,NA
"11","LOC111099039",2,12,NA,NA,NA,NA,0,1.79175946922805,NA,NA,NA,NA
"12","LOC111099040",71.24,65.4,44.84,43.44,10.88,10.24,0,-0.0855321999583077,-0.462953860217502,-0.494673782795781,-1.87912821699366,-1.9397528388101
"13","LOC111099041",5,31,19,96,19,23,0,1.82454929205105,1.33500106673234,2.95491027903374,1.33500106673234,1.52605630349505
"14","LOC111099042",10,2,17,11,NA,NA,0,-1.6094379124341,0.53062825106217,0.0953101798043249,NA,NA
"15","LOC111099043",15,10,6.5,4,13.5,23,0,-0.405465108108164,-0.836248024200619,-1.32175583998232,-0.105360515657826,0.42744401482694
"16","LOC111099044",8,6,5,NA,NA,NA,0,-0.287682072451781,-0.470003629245736,NA,NA,NA
"17","LOC111099045",195,198,337,438,287,359,0,0.0152674721307884,0.547083371788615,0.809219351812699,0.386482657195874,0.610322829924532
"18","LOC111099046",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"19","LOC111099047",51.4285714285714,75,122.285714285714,101,164.428571428571,200.428571428571,0,0.377294231141468,0.866166344691586,0.674926634446417,1.16228237727173,1.36026404865231
"20","LOC111099048",15,17,15,13,NA,NA,0,0.125163142954006,0,-0.143100843640673,NA,NA
"21","LOC111099049",2,1,1,0,NA,NA,0,-0.693147180559945,-0.693147180559945,NA,NA,NA
"22","LOC111099050",75,83,87,58,63,34,0,0.101352494260288,0.148420005118273,-0.257045102989891,-0.174353387144778,-0.791127588920149
"23","LOC111099051",216,211,NA,NA,NA,NA,0,-0.0234202742080985,NA,NA,NA,NA
"24","LOC111099052",803,424,383,485,375,NA,0,-0.638621258714804,-0.740319724766116,-0.504205823009279,-0.761428687976351,NA
"25","LOC111099053",573,1000,954,1476,1034,1424,0,0.556869562267397,0.509777954733547,0.946205288445678,0.590304338353635,0.910339375257181
"26","LOC111099054",52,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"27","LOC111099055",2,0,0,0,0,0,0,NA,NA,NA,NA,NA
"28","LOC111099056",51.3333333333333,114,70,69,49,9,0,0.797858134648976,0.310154928303839,0.29576619085174,-0.0465200156348929,-1.7411157364093
"29","LOC111099057",50,14,NA,NA,NA,NA,0,-1.27296567581289,NA,NA,NA,NA
"30","LOC111099058",8,6,12,NA,NA,NA,0,-0.287682072451781,0.405465108108164,NA,NA,NA
"31","LOC111099059",0,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"32","LOC111099060",12,13.5,43,87,52,90,0,0.117783035656383,1.27629346590556,1.98100146886658,1.46633706879343,2.01490302054226
"33","LOC111099061",9,15,14,38,NA,NA,0,0.510825623765991,0.441832752279039,1.44036158239017,NA,NA
"34","LOC111099062",70,96,132,103,26,22,0,0.315852949418477,0.634306680537012,0.386233746180277,-0.990398704027877,-1.15745278869104
"35","LOC111099063",51,103,92,106,61,86,0,0.70290335550531,0.589962944324715,0.731613461387741,0.179048231448985,0.522521663529182
"36","LOC111099064",6,12,15,13,4,18,0,0.693147180559945,0.916290731874155,0.773189888233482,-0.405465108108164,1.09861228866811
"37","LOC111099065",21,19,85,76,37,113,0,-0.100083458556983,1.39812881876689,1.28621090256291,0.566395474920801,1.68286538098892
"38","LOC111099066",3,18,11,9,NA,NA,0,1.79175946922805,1.29928298413026,1.09861228866811,NA,NA
