"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",11,62,205,33,5,5,1.72923911224672,2.92511470634004,1.09861228866811,-0.78845736036427,-0.78845736036427
"2","LOC111099033",18,24,21,21,9,7,0.287682072451781,0.154150679827258,0.154150679827258,-0.693147180559945,-0.944461608840851
"3","LOC111099034",20,31,48,170,NA,NA,0.438254930931155,0.8754687373539,2.14006616349627,NA,NA
"4","LOC111099035",25,42,33,20,76,164,0.518793793415168,0.27763173659828,-0.22314355131421,1.11185751541813,1.880990602956
"5","LOC111099036",12,17,35,25,149,73,0.348306694268216,1.07044141170141,0.733969175080201,2.51903965615746,1.80555279136039
"6","LOC111099040",24.4,19.24,17.28,11.56,5,6.24,-0.237591687061596,-0.345033368923247,-0.747032269054925,-1.58514521986506,-1.36360294991782
"7","LOC111099041",11,14,24.5,53,21,18,0.241162056816888,0.800777844752311,1.57239664075375,0.646627164925052,0.492476485097794
"8","LOC111099043",9,9,4,1,6,10,0,-0.810930216216329,-2.19722457733622,-0.405465108108164,0.105360515657826
"9","LOC111099044",11,9,13,NA,NA,NA,-0.200670695462151,0.167054084663166,NA,NA,NA
"10","LOC111099045",346,408,779,856,485,738,0.164828399346438,0.811572270813024,0.905831601084018,0.337710115879759,0.757505049542748
"11","LOC111099047",27.7142857142857,77.2857142857143,183.571428571429,88.7142857142857,88,88.1428571428571,1.02556111978315,1.89065583826599,1.16347292287015,1.15538880447019,1.15701086484206
"12","LOC111099048",7,4,4,5,NA,NA,-0.559615787935423,-0.559615787935423,-0.336472236621213,NA,NA
"13","LOC111099050",37,40,38,41,57,47,0.0779615414697119,0.0266682470821613,0.102654154060083,0.432133355190326,0.239229689065834
"14","LOC111099051",324,255,NA,NA,NA,NA,-0.239479970633903,NA,NA,NA,NA
"15","LOC111099052",105,83,82,92,79,NA,-0.235119742360925,-0.24724110289327,-0.132171773108483,-0.284512497690502,NA
"16","LOC111099053",172,286,315,473,281,415,0.5084973340064,0.60507816201218,1.01160091167848,0.490860192520293,0.880784043417245
"17","LOC111099056",13.6666666666667,66,45,25,22,29,1.57469496399023,1.19170271173412,0.603916046832003,0.476082675322118,0.752336051950276
"18","LOC111099060",12,19,35,61,50,81,0.45953232937844,1.07044141170141,1.62596721438531,1.42711635564015,1.90954250488444
"19","LOC111099062",52,66,134,101,28,37,0.238411023444998,0.946596081369484,0.663876798259832,-0.619039208406224,-0.340325805937203
"20","LOC111099063",57,134,127,136,76,106,0.854788532116361,0.801135818624041,0.869603617901502,0.287682072451781,0.620387826277517
"21","LOC111099064",2,5,12,10,12,16,0.916290731874155,1.79175946922805,1.6094379124341,1.79175946922805,2.07944154167984
"22","LOC111099065",10,18,59,52,24,78,0.587786664902119,1.77495235091167,1.64865862558738,0.8754687373539,2.05412373369555
"23","LOC111099067",79,113,103,143,172,70,0.357939966245319,0.265281135762614,0.593396777792886,0.778046624346432,-0.120952610417663
"24","LOC111099068",3,9,5,3,7.5,NA,1.09861228866811,0.510825623765991,0,0.916290731874155,NA
"25","LOC111099069",8,19,14,10,19,23,0.864997437486605,0.559615787935423,0.22314355131421,0.864997437486605,1.05605267424931
"26","LOC111099070",0,6,3,2,9,16,NA,NA,NA,NA,NA
"27","LOC111099071",74,202,137,221,NA,NA,1.00420260419704,0.615915832623955,1.09409760831358,NA,NA
"28","LOC111099073",49,82,139,65,56,22,0.514898949153627,1.04265363502007,0.28256697178501,0.133531392624523,-0.800777844752311
"29","LOC111099076",7,6.5,3,3,5,NA,-0.0741079721537218,-0.847297860387204,-0.847297860387204,-0.336472236621213,NA
"30","LOC111099079",24,76,128,32,29,37,1.15267950993839,1.67397643357167,0.287682072451781,0.189241999638528,0.432864082296279
"31","LOC111099080",3,7,3,3,3,5,0.847297860387204,0,0,0,0.510825623765991
"32","LOC111099081",125,255,297.5,456,NA,NA,0.712949807856125,0.867100487683383,1.29417907221208,NA,NA
"33","LOC111099082",235,85,44,NA,NA,NA,-1.01693425765384,-1.6753958802259,NA,NA,NA
