cvirNC_007175.2	1	1623	1
cvirNC_007175.2	2558	3429	1
cvirNC_007175.2	3647	4859	1
cvirNC_007175.2	4897	5589	1
cvirNC_007175.2	9518	10192	1
cvirNC_007175.2	10295	11290	1
cvirNC_007175.2	11515	12864	1
cvirNC_007175.2	13126	14793	1
cvirNC_007175.2	14807	15268	1
cvirNC_007175.2	15352	15705	1
cvirNC_007175.2	15959	16894	1
cvirNC_007175.2	16897	17176	1
cvirNC_035780.1	13578	14594	1
cvirNC_035780.1	28961	33324	0.916666666666667
cvirNC_035780.1	43111	66897	1.58333333333333
cvirNC_035780.1	85606	95254	0.666666666666667
cvirNC_035780.1	99840	106460	1
cvirNC_035780.1	108305	110077	1
cvirNC_035780.1	151859	157536	0.75
cvirNC_035780.1	163809	183798	0.833333333333333
cvirNC_035780.1	164820	166793	0.833333333333333
cvirNC_035780.1	169468	170178	0.416666666666667
cvirNC_035780.1	190449	193594	0.75
cvirNC_035780.1	204243	207743	0.75
cvirNC_035780.1	214891	215322	0.75
cvirNC_035780.1	219451	225076	1
cvirNC_035780.1	227734	231964	0.916666666666667
cvirNC_035780.1	232863	240144	0.833333333333333
cvirNC_035780.1	245532	253042	1
cvirNC_035780.1	258108	272839	4.75
cvirNC_035780.1	273173	278473	1
cvirNC_035780.1	281547	293861	1.91666666666667
cvirNC_035780.1	297131	311654	1
cvirNC_035780.1	315522	340261	1
cvirNC_035780.1	341638	349379	1
cvirNC_035780.1	349425	360957	2.58333333333333
cvirNC_035780.1	366837	370670	1
cvirNC_035780.1	372174	376974	1
cvirNC_035780.1	380454	392035	1
cvirNC_035780.1	394983	409280	1
cvirNC_035780.1	409477	415627	1
cvirNC_035780.1	444907	453310	1
cvirNC_035780.1	485479	500367	1.66666666666667
cvirNC_035780.1	502147	508829	1.16666666666667
cvirNC_035780.1	511797	526500	1
cvirNC_035780.1	526525	542191	1
cvirNC_035780.1	527850	534541	0.916666666666667
cvirNC_035780.1	544088	573497	1
cvirNC_035780.1	573630	585444	1.91666666666667
cvirNC_035780.1	604924	622983	1
cvirNC_035780.1	625970	662443	11.3333333333333
cvirNC_035780.1	663525	671754	1
cvirNC_035780.1	671959	675504	1.75
cvirNC_035780.1	682820	730982	1.5
cvirNC_035780.1	686400	724737	1.75
cvirNC_035780.1	731072	776437	3.5
cvirNC_035780.1	777050	782032	2
cvirNC_035780.1	786318	790538	2.33333333333333
cvirNC_035780.1	790827	792748	1
cvirNC_035780.1	794545	800915	1.08333333333333
cvirNC_035780.1	802779	829369	1.58333333333333
cvirNC_035780.1	831309	836828	0.916666666666667
cvirNC_035780.1	841204	844397	0.916666666666667
cvirNC_035780.1	848082	854748	1
cvirNC_035780.1	860083	865303	1.16666666666667
cvirNC_035780.1	866950	870208	1
cvirNC_035780.1	873286	876502	0.916666666666667
cvirNC_035780.1	884611	885996	0.833333333333333
cvirNC_035780.1	886637	897738	1
cvirNC_035780.1	900326	903430	1
cvirNC_035780.1	904241	905671	0.916666666666667
cvirNC_035780.1	908503	921086	1.83333333333333
cvirNC_035780.1	921228	923103	1
cvirNC_035780.1	927409	934670	1
cvirNC_035780.1	938662	951816	2
cvirNC_035780.1	957967	963094	1.58333333333333
cvirNC_035780.1	962702	964602	1
cvirNC_035780.1	970363	981628	1
cvirNC_035780.1	984471	995318	1
cvirNC_035780.1	995489	1008165	1.91666666666667
cvirNC_035780.1	1038480	1053423	1.58333333333333
cvirNC_035780.1	1101448	1190874	2.66666666666667
cvirNC_035780.1	1229194	1261514	0.75
cvirNC_035780.1	1280831	1282416	0.583333333333333
cvirNC_035780.1	1321893	1323311	1
cvirNC_035780.1	1332677	1336216	1
cvirNC_035780.1	1357834	1359771	0.916666666666667
cvirNC_035780.1	1389975	1399847	0.916666666666667
cvirNC_035780.1	1432944	1458091	0.666666666666667
cvirNC_035780.1	1449970	1456485	1
cvirNC_035780.1	1503802	1513830	0.416666666666667
cvirNC_035780.1	1513765	1522483	1
cvirNC_035780.1	1543472	1545772	1
cvirNC_035780.1	1547067	1548720	1
cvirNC_035780.1	1575100	1575558	1
cvirNC_035780.1	1584884	1591482	1
cvirNC_035780.1	1630358	1641055	1
cvirNC_035780.1	1674069	1678920	1
cvirNC_035780.1	1720303	1741095	0.916666666666667
cvirNC_035780.1	1763699	1778839	1
cvirNC_035780.1	1821446	1834660	1
cvirNC_035780.1	1838755	1841281	1
cvirNC_035780.1	1840607	1842557	0.916666666666667
cvirNC_035780.1	1848220	1849477	0.833333333333333
cvirNC_035780.1	1856841	1863697	0.416666666666667
cvirNC_035780.1	1874661	1878188	1
cvirNC_035780.1	1878806	1881983	1
cvirNC_035780.1	1882143	1890106	1
cvirNC_035780.1	1892805	1898535	1
cvirNC_035780.1	1919019	1926830	1.58333333333333
cvirNC_035780.1	1928718	1940217	1
cvirNC_035780.1	1940413	1952761	1
cvirNC_035780.1	1955555	1981097	5.66666666666667
cvirNC_035780.1	1982711	1993041	1
cvirNC_035780.1	1995230	1997350	1.41666666666667
cvirNC_035780.1	1997841	1998704	0
cvirNC_035780.1	2002152	2007805	1.16666666666667
cvirNC_035780.1	2008426	2020602	1.91666666666667
cvirNC_035780.1	2025787	2028053	0.833333333333333
cvirNC_035780.1	2028071	2046722	4.33333333333333
cvirNC_035780.1	2060215	2063945	0.5
cvirNC_035780.1	2063986	2067024	0.583333333333333
cvirNC_035780.1	2071890	2139231	1
cvirNC_035780.1	2161223	2166803	0.916666666666667
cvirNC_035780.1	2169616	2170594	0.416666666666667
cvirNC_035780.1	2169940	2198004	1
cvirNC_035780.1	2200370	2214720	1
cvirNC_035780.1	2215606	2223571	0.666666666666667
cvirNC_035780.1	2260471	2265634	1
cvirNC_035780.1	2265679	2283419	0.916666666666667
cvirNC_035780.1	2322055	2350944	1
cvirNC_035780.1	2380664	2391321	1
cvirNC_035780.1	2392317	2407896	0.916666666666667
cvirNC_035780.1	2413119	2424450	1.25
cvirNC_035780.1	2413594	2416601	1
cvirNC_035780.1	2428485	2437730	1
cvirNC_035780.1	2444648	2446603	1
cvirNC_035780.1	2460941	2463301	1
cvirNC_035780.1	2463664	2478866	4.16666666666667
cvirNC_035780.1	2478727	2492972	2.66666666666667
cvirNC_035780.1	2500364	2508028	1.66666666666667
cvirNC_035780.1	2510379	2516296	0.833333333333333
cvirNC_035780.1	2524425	2553408	6.5
cvirNC_035780.1	2554181	2599559	1
cvirNC_035780.1	2605983	2613799	1
cvirNC_035780.1	2622064	2630407	1
cvirNC_035780.1	2636102	2650036	1.83333333333333
cvirNC_035780.1	2650087	2651517	0.75
cvirNC_035780.1	2653510	2664271	2.25
cvirNC_035780.1	2665069	2670707	1
cvirNC_035780.1	2677962	2698757	1
cvirNC_035780.1	2715859	2743633	1
cvirNC_035780.1	2743875	2762522	2.66666666666667
cvirNC_035780.1	2764023	2768283	1
cvirNC_035780.1	2768318	2771708	1
cvirNC_035780.1	2836338	2838568	1
cvirNC_035780.1	2852608	2861907	1
cvirNC_035780.1	2863719	2875976	1
cvirNC_035780.1	2875976	2882219	1
cvirNC_035780.1	2897281	2904164	1.58333333333333
cvirNC_035780.1	2906683	2907477	0.666666666666667
cvirNC_035780.1	2919222	2924444	1
cvirNC_035780.1	2928484	2930094	0.75
cvirNC_035780.1	2931744	2936496	3.83333333333333
cvirNC_035780.1	2937551	2937621	17.8333333333333
cvirNC_035780.1	2949747	2953009	0.916666666666667
cvirNC_035780.1	2979773	2989042	1
cvirNC_035780.1	2993656	2996780	1
cvirNC_035780.1	2997762	3000443	0.833333333333333
cvirNC_035780.1	3004876	3006396	0.75
cvirNC_035780.1	3012612	3016387	1.16666666666667
cvirNC_035780.1	3015789	3025125	0.75
cvirNC_035780.1	3016638	3022277	1
cvirNC_035780.1	3026213	3049596	1
cvirNC_035780.1	3034858	3043005	1
cvirNC_035780.1	3051760	3053547	1
cvirNC_035780.1	3070311	3078520	0.916666666666667
cvirNC_035780.1	3101787	3114765	0.916666666666667
cvirNC_035780.1	3114949	3115751	0.75
cvirNC_035780.1	3123534	3139605	2.5
cvirNC_035780.1	3141167	3150711	1
cvirNC_035780.1	3155262	3161565	1
cvirNC_035780.1	3189045	3193152	0.666666666666667
cvirNC_035780.1	3196099	3211319	6.91666666666667
cvirNC_035780.1	3211541	3232507	15.6666666666667
cvirNC_035780.1	3233170	3235688	1
cvirNC_035780.1	3238126	3250761	0.833333333333333
cvirNC_035780.1	3245892	3265788	0.833333333333333
cvirNC_035780.1	3323506	3325002	1
cvirNC_035780.1	3341512	3342570	0.916666666666667
cvirNC_035780.1	3342747	3343880	1
cvirNC_035780.1	3343958	3345355	1
cvirNC_035780.1	3348104	3354091	1
cvirNC_035780.1	3360585	3366567	1.08333333333333
cvirNC_035780.1	3376106	3379058	0.75
cvirNC_035780.1	3379153	3381662	0.75
cvirNC_035780.1	3399989	3408434	1
cvirNC_035780.1	3414281	3415915	1
cvirNC_035780.1	3424450	3436311	1.66666666666667
cvirNC_035780.1	3438774	3464408	1
cvirNC_035780.1	3473206	3486317	1.5
cvirNC_035780.1	3492475	3493506	1.25
cvirNC_035780.1	3507345	3512512	1.33333333333333
cvirNC_035780.1	3517611	3518657	0.666666666666667
cvirNC_035780.1	3519458	3522700	2.25
cvirNC_035780.1	3527994	3528887	0.666666666666667
cvirNC_035780.1	3537514	3538463	0.666666666666667
cvirNC_035780.1	3542837	3543632	0.5
cvirNC_035780.1	3545295	3550207	1.25
cvirNC_035780.1	3550315	3552602	0.75
cvirNC_035780.1	3554796	3556838	0.583333333333333
cvirNC_035780.1	3559448	3572274	3
cvirNC_035780.1	3571851	3586138	1.66666666666667
cvirNC_035780.1	3590620	3602303	1
cvirNC_035780.1	3603654	3635803	1
cvirNC_035780.1	3605677	3608565	1
cvirNC_035780.1	3637454	3642567	2.25
cvirNC_035780.1	3643906	3644577	1
cvirNC_035780.1	3672033	3679631	1
cvirNC_035780.1	3685823	3694132	1
cvirNC_035780.1	3696069	3702892	1
cvirNC_035780.1	3709487	3731355	0.916666666666667
cvirNC_035780.1	3742213	3743271	0.916666666666667
cvirNC_035780.1	3746784	3752164	0.75
cvirNC_035780.1	3752583	3757797	0.75
cvirNC_035780.1	3758532	3765298	0.916666666666667
cvirNC_035780.1	3766207	3769475	0.833333333333333
cvirNC_035780.1	3771199	3779809	1
cvirNC_035780.1	3779863	3788827	1.66666666666667
cvirNC_035780.1	3793738	3799748	1
cvirNC_035780.1	3812208	3816668	1
cvirNC_035780.1	3821736	3830259	0.916666666666667
cvirNC_035780.1	3833913	3850572	1
cvirNC_035780.1	3850672	3852462	1
cvirNC_035780.1	3855403	3879259	1
cvirNC_035780.1	3879644	3900475	1.5
cvirNC_035780.1	3914300	3918047	1.91666666666667
cvirNC_035780.1	3920144	3928549	1.41666666666667
cvirNC_035780.1	3930723	3933945	0.916666666666667
cvirNC_035780.1	3934135	3936908	1
cvirNC_035780.1	3939048	3949872	1.08333333333333
cvirNC_035780.1	3953804	3966889	0.75
cvirNC_035780.1	3977190	3992465	1
cvirNC_035780.1	3996432	4013875	2.25
cvirNC_035780.1	4012455	4013027	1
cvirNC_035780.1	4014035	4018721	1
cvirNC_035780.1	4019514	4023265	1
cvirNC_035780.1	4023314	4027505	0.166666666666667
cvirNC_035780.1	4035331	4046467	1
cvirNC_035780.1	4063705	4068299	1
cvirNC_035780.1	4071898	4073025	1
cvirNC_035780.1	4075792	4090455	1
cvirNC_035780.1	4096590	4100442	1
cvirNC_035780.1	4101243	4105914	1
cvirNC_035780.1	4106001	4111699	2.91666666666667
cvirNC_035780.1	4111587	4123104	2.08333333333333
cvirNC_035780.1	4126655	4142083	1
cvirNC_035780.1	4153587	4165615	0.916666666666667
cvirNC_035780.1	4168100	4178564	1.91666666666667
cvirNC_035780.1	4180766	4184023	1
cvirNC_035780.1	4184237	4187276	1
cvirNC_035780.1	4189520	4197602	1.16666666666667
cvirNC_035780.1	4201451	4205190	1.75
cvirNC_035780.1	4219525	4243840	1.66666666666667
cvirNC_035780.1	4244302	4263987	1
cvirNC_035780.1	4267666	4269413	1
cvirNC_035780.1	4282771	4298209	1
cvirNC_035780.1	4301652	4307708	1
cvirNC_035780.1	4312895	4317345	1
cvirNC_035780.1	4330509	4337426	0.75
cvirNC_035780.1	4342763	4354904	2.33333333333333
cvirNC_035780.1	4354977	4367161	1.08333333333333
cvirNC_035780.1	4368778	4372780	1
cvirNC_035780.1	4373699	4380364	0.916666666666667
cvirNC_035780.1	4382243	4388459	0.333333333333333
cvirNC_035780.1	4389141	4394485	0.833333333333333
cvirNC_035780.1	4397181	4401310	0.75
cvirNC_035780.1	4408651	4429034	1
cvirNC_035780.1	4528857	4535657	1
cvirNC_035780.1	4538920	4548247	1
cvirNC_035780.1	4557742	4565740	1
cvirNC_035780.1	4593889	4598966	1
cvirNC_035780.1	4600555	4637023	1
cvirNC_035780.1	4604009	4606600	1
cvirNC_035780.1	4632147	4635001	1
cvirNC_035780.1	4638763	4655938	1
cvirNC_035780.1	4659717	4675435	1
cvirNC_035780.1	4681704	4694463	2.91666666666667
cvirNC_035780.1	4697237	4699348	0.5
cvirNC_035780.1	4701559	4705850	0.5
cvirNC_035780.1	4707053	4710471	0.75
cvirNC_035780.1	4712174	4712954	0.416666666666667
cvirNC_035780.1	4712962	4726844	1
cvirNC_035780.1	4741769	4747575	1
cvirNC_035780.1	4749521	4779422	1.25
cvirNC_035780.1	4790897	4793704	0.583333333333333
cvirNC_035780.1	4801569	4815766	1
cvirNC_035780.1	4821192	4825826	1
cvirNC_035780.1	4847455	4859825	1.58333333333333
cvirNC_035780.1	4873877	4876877	1
cvirNC_035780.1	4877869	4890053	0.666666666666667
cvirNC_035780.1	4895023	4904987	0.5
cvirNC_035780.1	4917459	4942587	1.83333333333333
cvirNC_035780.1	4959372	4991977	1
cvirNC_035780.1	4992543	5016848	1
cvirNC_035780.1	5020866	5041322	1
cvirNC_035780.1	5039897	5074279	1
