GeneID	fold2_avg	fold3_avg	fold4_avg	fold5_avg	fold6_avg
LOC111099029	1.70236184941948	2.48159007988193	1.77783019613921	1.75792696003638	1.96951471337021
LOC111099033	0.227077495990567	-0.736635517326166	-0.621076896889618	-1.05849669683857	-0.856000940160653
LOC111099035	0.341634547159081	-0.0164849473064085	0.129827553685281	0.447541949811271	0.973105749611931
LOC111099036	-0.0599153329100594	0.315694209993531	-0.0843480029901306	1.86654392288741	1.15864682304632
LOC111099040	-0.33388385351592	-0.717723465850879	-0.827803089585227	-2.05280441071557	-1.65760441442189
LOC111099041	1.74209894697155	1.8482449294433	2.84739504537181	1.43770304340188	1.63903913019385
LOC111099043	0.914588404333904	0.32321898457253	-0.845612325721704	0.258786016376417	0.806328992549982
LOC111099045	0.0227047838470238	0.630652027579824	0.792639954918657	0.290929297847921	0.563797556606136
LOC111099047	0.702864942290954	1.51470384978497	1.04783345891573	1.38515109600645	1.44285740708502
LOC111099050	-0.227296124368698	-0.0796259322596019	-0.157686393539113	-0.0788927923280522	-0.354191662499207
LOC111099053	0.59590285402154	0.571512494519974	1.01941955671024	0.635761247794408	0.956800459235266
LOC111099056	1.21551004545795	0.93255719813929	0.760796288207079	0.222357546987064	-0.528806328401387
LOC111099060	0.253230392374153	1.23921617456164	1.93838749698617	1.79706352044879	2.11118605248925
LOC111099062	0.119155303172785	0.495843804191446	0.163038103546496	-0.852955930717023	-0.798743470036015
LOC111099063	0.964554320868581	0.827505443884602	0.836479412127563	0.3970613676094	0.652496948174276
LOC111099064	0.220526919381521	0.369362472876138	0.406880940634803	0.649598397766093	1.08840670115553
LOC111099065	0.845659154974043	1.99490225995215	2.01646612201379	1.2530404483379	2.33804912042849
LOC111099067	0.30529012665436	0.158408065339542	0.539526721398705	0.648250479065285	-0.0574363482382947
LOC111099069	-0.00834098310701161	-0.22044857403267	-0.254875071515165	0.672404851112533	0.315329239184365
LOC111099070	1.03476976262847	0.261808711723047	0.612399424740369	0.410332962156568	0.166797520408222
LOC111099073	0.504294747462925	0.826818401825422	-0.28488348012077	0.0192187240285	-0.676559665806009
LOC111099079	0.890845454664161	1.15200819582933	-0.311185133520367	-0.374221575359154	-0.113900137329115
LOC111099080	0.510365192819578	0.0359602590564726	-0.209803847990131	0.510365192819578	-0.0445843679923414
LOC111099091	-1.10694751022377	-0.685301890342905	-0.45523318616822	-0.33571761316553	0.118614494898779
LOC111099092	0.181114712738823	0.599200380742478	0.24593455626218	0.838791226409873	0.450013183903245
LOC111099093	0.54138131538672	0.454569772009969	0.327270281399738	0.572422042307552	0.482301177559464
LOC111099095	0.397526009044094	1.0041678672291	0.705424111898659	1.58283025336864	1.25722287637822
LOC111099097	1.15940385967538	0.877564291747759	0.816616726437028	0.380563955311481	-0.224918955164929
LOC111099101	-0.725451449474514	-0.705422108976338	-0.895042448674719	-1.25710930940925	-1.51131546648345
LOC111099102	-0.0397994650447184	-0.245651871526449	0.421287066786267	0.595176548307322	-1.09355178378779
LOC111099104	1.67677396286829	-0.023325995640062	-0.432773823193146	-1.18419505035125	-0.405418824630763
LOC111099105	0.413507290022217	0.403172009305397	0.176825885314233	0.317770841947361	0.881783503225205
LOC111099112	3.25682228030885	1.25919488096881	1.43988453135423	1.29973634365157	1.2513726629313
